identifier1	identifier2	lemma
modern_corpus_spanish-774241-382	old_corpus_spanish-413705-203	periodista
modern_corpus_spanish-774241-382	old_corpus_spanish-116081-67	periodista
modern_corpus_spanish-774241-382	modern_corpus_spanish-830256-426	periodista
old_corpus_spanish-360036-996	old_corpus_spanish-378970-439	periodista
modern_corpus_spanish-703052-621	old_corpus_spanish-116081-67	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-98532-98	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-357561-371	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-327167-429	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-236272-770	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-178759-945	periodista
modern_corpus_spanish-647378-324	old_corpus_spanish-115182-200	periodista
modern_corpus_spanish-647378-324	modern_corpus_spanish-830256-426	periodista
old_corpus_spanish-115194-651	old_corpus_spanish-413705-203	periodista
old_corpus_spanish-115194-651	old_corpus_spanish-276669-784	periodista
old_corpus_spanish-115194-651	old_corpus_spanish-238693-297	periodista
old_corpus_spanish-115194-651	old_corpus_spanish-178759-945	periodista
modern_corpus_spanish-344424-443	modern_corpus_spanish-554895-435	periodista
modern_corpus_spanish-344424-443	modern_corpus_spanish-718803-695	periodista
modern_corpus_spanish-344424-443	modern_corpus_spanish-830256-426	periodista
modern_corpus_spanish-344424-443	old_corpus_spanish-327167-429	periodista
modern_corpus_spanish-344424-443	old_corpus_spanish-360036-996	periodista
modern_corpus_spanish-344424-443	old_corpus_spanish-98532-98	periodista
modern_corpus_spanish-286169-1072	old_corpus_spanish-364597-622	periodista
old_corpus_spanish-357561-371	old_corpus_spanish-360036-996	periodista
modern_corpus_spanish-286169-1072	old_corpus_spanish-608743-420	periodista
modern_corpus_spanish-286169-1072	old_corpus_spanish-357561-371	periodista
modern_corpus_spanish-286169-1072	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-647378-324	modern_corpus_spanish-703052-621	periodista
modern_corpus_spanish-286169-1072	modern_corpus_spanish-830256-426	periodista
modern_corpus_spanish-286169-1072	modern_corpus_spanish-554919-955	periodista
modern_corpus_spanish-748389-415	old_corpus_spanish-115194-651	periodista
modern_corpus_spanish-748389-415	old_corpus_spanish-178759-945	periodista
modern_corpus_spanish-748389-415	old_corpus_spanish-236272-770	periodista
modern_corpus_spanish-748389-415	old_corpus_spanish-528780-176	periodista
modern_corpus_spanish-748389-415	old_corpus_spanish-98532-98	periodista
modern_corpus_spanish-237385-767	modern_corpus_spanish-748389-415	periodista
modern_corpus_spanish-237385-767	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-237385-767	old_corpus_spanish-357561-371	periodista
modern_corpus_spanish-344424-443	modern_corpus_spanish-553295-915	periodista
old_corpus_spanish-115194-651	old_corpus_spanish-116081-67	periodista
modern_corpus_spanish-286169-1072	modern_corpus_spanish-645370-416	periodista
modern_corpus_spanish-645370-416	old_corpus_spanish-378970-439	periodista
modern_corpus_spanish-630139-291	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-702752-442	old_corpus_spanish-98532-98	periodista
modern_corpus_spanish-878349-177	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-878349-177	old_corpus_spanish-210331-631	periodista
modern_corpus_spanish-878349-177	old_corpus_spanish-115194-651	periodista
modern_corpus_spanish-645370-416	old_corpus_spanish-276669-784	periodista
modern_corpus_spanish-645370-416	old_corpus_spanish-115194-651	periodista
modern_corpus_spanish-702752-442	old_corpus_spanish-116081-67	periodista
modern_corpus_spanish-702752-442	old_corpus_spanish-210331-631	periodista
modern_corpus_spanish-702752-442	old_corpus_spanish-357561-371	periodista
modern_corpus_spanish-878349-177	old_corpus_spanish-82427-823	periodista
modern_corpus_spanish-703052-621	modern_corpus_spanish-878349-177	periodista
modern_corpus_spanish-703052-621	old_corpus_spanish-115182-200	periodista
modern_corpus_spanish-878349-177	old_corpus_spanish-327167-429	periodista
old_corpus_spanish-378970-439	old_corpus_spanish-528780-176	periodista
old_corpus_spanish-378970-439	old_corpus_spanish-608743-420	periodista
modern_corpus_spanish-108112-718	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-600553-481	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-665000-307	planta
modern_corpus_spanish-880065-378	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-694002-885	planta
modern_corpus_spanish-867658-107	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-145097-777	old_corpus_spanish-529711-144	planta
modern_corpus_spanish-145097-777	old_corpus_spanish-19999-514	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-769111-177	planta
old_corpus_spanish-56394-404	old_corpus_spanish-576683-676	planta
modern_corpus_spanish-665000-307	modern_corpus_spanish-694002-885	planta
modern_corpus_spanish-145097-777	old_corpus_spanish-683709-713	planta
old_corpus_spanish-19999-514	old_corpus_spanish-266889-536	planta
old_corpus_spanish-19999-514	old_corpus_spanish-529711-144	planta
old_corpus_spanish-19999-514	old_corpus_spanish-57564-354	planta
old_corpus_spanish-56394-404	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-706689-655	planta
old_corpus_spanish-19999-514	old_corpus_spanish-594968-488	planta
old_corpus_spanish-19999-514	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-847625-68	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-867658-107	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-890677-146	planta
modern_corpus_spanish-108112-718	old_corpus_spanish-467506-404	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-769111-177	planta
modern_corpus_spanish-145097-777	old_corpus_spanish-360113-596	planta
modern_corpus_spanish-145097-777	old_corpus_spanish-266889-536	planta
old_corpus_spanish-19999-514	old_corpus_spanish-628560-295	planta
modern_corpus_spanish-880065-378	old_corpus_spanish-57564-354	planta
old_corpus_spanish-188041-896	old_corpus_spanish-683709-713	planta
modern_corpus_spanish-600553-481	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-19999-514	planta
old_corpus_spanish-529711-144	old_corpus_spanish-679133-797	planta
old_corpus_spanish-529711-144	old_corpus_spanish-628560-295	planta
modern_corpus_spanish-847625-68	old_corpus_spanish-679133-797	planta
old_corpus_spanish-188041-896	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-628560-295	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-529711-144	planta
old_corpus_spanish-188041-896	old_corpus_spanish-57564-354	planta
old_corpus_spanish-188041-896	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-665000-307	modern_corpus_spanish-867658-107	planta
modern_corpus_spanish-665000-307	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-231955-1380	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-37524-679	planta
modern_corpus_spanish-665000-307	modern_corpus_spanish-769906-334	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-706689-655	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-19999-514	planta
modern_corpus_spanish-37524-679	modern_corpus_spanish-880065-378	planta
modern_corpus_spanish-37524-679	modern_corpus_spanish-847625-68	planta
modern_corpus_spanish-37524-679	modern_corpus_spanish-769906-334	planta
old_corpus_spanish-360113-596	old_corpus_spanish-456622-394	planta
old_corpus_spanish-360113-596	old_corpus_spanish-467506-404	planta
old_corpus_spanish-360113-596	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-600553-481	modern_corpus_spanish-694002-885	planta
modern_corpus_spanish-600553-481	modern_corpus_spanish-706689-655	planta
modern_corpus_spanish-37524-679	old_corpus_spanish-467506-404	planta
modern_corpus_spanish-880065-378	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-280316-142	planta
modern_corpus_spanish-600553-481	old_corpus_spanish-270361-82	planta
old_corpus_spanish-576683-676	old_corpus_spanish-683709-713	planta
modern_corpus_spanish-600553-481	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-600553-481	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-600553-481	old_corpus_spanish-19898-778	planta
modern_corpus_spanish-600553-481	modern_corpus_spanish-847594-133	planta
modern_corpus_spanish-890677-146	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-890677-146	old_corpus_spanish-576683-676	planta
modern_corpus_spanish-890677-146	old_corpus_spanish-529711-144	planta
modern_corpus_spanish-890677-146	old_corpus_spanish-19999-514	planta
modern_corpus_spanish-890677-146	old_corpus_spanish-19898-778	planta
modern_corpus_spanish-37524-679	modern_corpus_spanish-752854-323	planta
modern_corpus_spanish-847594-133	modern_corpus_spanish-847625-68	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-270361-82	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-847594-133	planta
modern_corpus_spanish-847594-133	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-847594-133	old_corpus_spanish-280316-142	planta
modern_corpus_spanish-847594-133	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-847594-133	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-880065-378	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-880065-378	old_corpus_spanish-231955-1380	planta
modern_corpus_spanish-752854-323	modern_corpus_spanish-867658-107	planta
modern_corpus_spanish-847625-68	old_corpus_spanish-270361-82	planta
modern_corpus_spanish-752854-323	old_corpus_spanish-467506-404	planta
modern_corpus_spanish-752854-323	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-752854-323	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-665000-307	old_corpus_spanish-360113-596	planta
modern_corpus_spanish-847594-133	old_corpus_spanish-19999-514	planta
modern_corpus_spanish-108112-718	modern_corpus_spanish-752854-323	planta
modern_corpus_spanish-847594-133	modern_corpus_spanish-890677-146	planta
modern_corpus_spanish-145097-777	modern_corpus_spanish-769906-334	planta
modern_corpus_spanish-769903-211	modern_corpus_spanish-769906-334	planta
old_corpus_spanish-231955-1380	old_corpus_spanish-467506-404	planta
old_corpus_spanish-280316-142	old_corpus_spanish-57564-354	planta
old_corpus_spanish-280316-142	old_corpus_spanish-594968-488	planta
old_corpus_spanish-456622-394	old_corpus_spanish-683709-713	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-628560-295	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-769903-211	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-360113-596	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-19898-778	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-188041-896	planta
modern_corpus_spanish-348693-807	modern_corpus_spanish-795180-597	planta
modern_corpus_spanish-769111-177	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-769111-177	old_corpus_spanish-529711-144	planta
modern_corpus_spanish-769111-177	old_corpus_spanish-270361-82	planta
modern_corpus_spanish-769111-177	modern_corpus_spanish-847625-68	planta
modern_corpus_spanish-348693-807	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-769111-177	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-769903-211	modern_corpus_spanish-880065-378	planta
old_corpus_spanish-270361-82	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-576683-676	planta
old_corpus_spanish-594968-488	old_corpus_spanish-679133-797	planta
old_corpus_spanish-594968-488	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-706689-655	old_corpus_spanish-529711-144	planta
modern_corpus_spanish-769906-334	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-769906-334	modern_corpus_spanish-847594-133	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-20306-1058	planta
modern_corpus_spanish-769906-334	modern_corpus_spanish-867658-107	planta
modern_corpus_spanish-769906-334	old_corpus_spanish-456622-394	planta
modern_corpus_spanish-769906-334	old_corpus_spanish-467506-404	planta
modern_corpus_spanish-706689-655	old_corpus_spanish-360113-596	planta
modern_corpus_spanish-706689-655	old_corpus_spanish-270361-82	planta
modern_corpus_spanish-706689-655	modern_corpus_spanish-890677-146	planta
old_corpus_spanish-266889-536	old_corpus_spanish-683709-713	planta
old_corpus_spanish-270361-82	old_corpus_spanish-467506-404	planta
old_corpus_spanish-270361-82	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-769906-334	modern_corpus_spanish-880065-378	planta
modern_corpus_spanish-769111-177	modern_corpus_spanish-795180-597	planta
modern_corpus_spanish-769903-211	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-795180-597	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-779778-147	modern_corpus_spanish-890677-146	planta
modern_corpus_spanish-795180-597	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-694002-885	modern_corpus_spanish-752854-323	planta
modern_corpus_spanish-694002-885	old_corpus_spanish-456622-394	planta
old_corpus_spanish-20306-1058	old_corpus_spanish-266889-536	planta
old_corpus_spanish-20306-1058	old_corpus_spanish-529711-144	planta
modern_corpus_spanish-795180-597	old_corpus_spanish-266889-536	planta
modern_corpus_spanish-779778-147	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-779778-147	old_corpus_spanish-57564-354	planta
modern_corpus_spanish-795217-515	modern_corpus_spanish-847594-133	planta
modern_corpus_spanish-795217-515	old_corpus_spanish-231955-1380	planta
modern_corpus_spanish-779778-147	modern_corpus_spanish-795217-515	planta
modern_corpus_spanish-795217-515	old_corpus_spanish-594968-488	planta
modern_corpus_spanish-694002-885	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-795217-515	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-795180-597	old_corpus_spanish-188041-896	planta
old_corpus_spanish-20306-1058	old_corpus_spanish-56394-404	planta
modern_corpus_spanish-694002-885	old_corpus_spanish-270361-82	planta
old_corpus_spanish-20306-1058	old_corpus_spanish-594968-488	planta
old_corpus_spanish-467506-404	old_corpus_spanish-679133-797	planta
modern_corpus_spanish-795217-515	old_corpus_spanish-683665-1012	planta
modern_corpus_spanish-694002-885	old_corpus_spanish-57564-354	planta
old_corpus_spanish-467506-404	old_corpus_spanish-57564-354	planta
old_corpus_spanish-467506-404	old_corpus_spanish-529711-144	planta
old_corpus_spanish-467506-404	old_corpus_spanish-683709-713	planta
modern_corpus_spanish-795180-597	old_corpus_spanish-57564-354	planta
old_corpus_spanish-502221-433	old_corpus_spanish-72982-707	precursor
modern_corpus_spanish-293078-905	modern_corpus_spanish-489358-593	precursor
modern_corpus_spanish-798167-441	old_corpus_spanish-635673-395	precursor
modern_corpus_spanish-499959-659	old_corpus_spanish-468221-136	precursor
modern_corpus_spanish-604619-429	old_corpus_spanish-40741-225	precursor
modern_corpus_spanish-499962-1149	modern_corpus_spanish-798167-441	precursor
old_corpus_spanish-26683-1209	old_corpus_spanish-468221-136	precursor
modern_corpus_spanish-293078-905	old_corpus_spanish-26683-1209	precursor
modern_corpus_spanish-293078-905	old_corpus_spanish-610151-1533	precursor
modern_corpus_spanish-499962-1149	old_corpus_spanish-646552-425	precursor
modern_corpus_spanish-461582-326	old_corpus_spanish-93313-1259	precursor
modern_corpus_spanish-461582-326	old_corpus_spanish-611995-61	precursor
modern_corpus_spanish-293078-905	old_corpus_spanish-646552-425	precursor
modern_corpus_spanish-499959-659	modern_corpus_spanish-787021-235	precursor
modern_corpus_spanish-499962-1149	old_corpus_spanish-397254-403	precursor
old_corpus_spanish-258443-445	old_corpus_spanish-681989-335	precursor
modern_corpus_spanish-485072-349	modern_corpus_spanish-798167-441	precursor
old_corpus_spanish-681989-335	old_corpus_spanish-93313-1259	precursor
old_corpus_spanish-246377-450	old_corpus_spanish-40741-225	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-258443-445	precursor
old_corpus_spanish-246377-450	old_corpus_spanish-458794-175	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-246377-450	precursor
modern_corpus_spanish-499590-937	modern_corpus_spanish-787021-235	precursor
old_corpus_spanish-246377-450	old_corpus_spanish-610151-1533	precursor
old_corpus_spanish-258443-445	old_corpus_spanish-40741-225	precursor
old_corpus_spanish-258443-445	old_corpus_spanish-502221-433	precursor
old_corpus_spanish-258443-445	old_corpus_spanish-611995-61	precursor
old_corpus_spanish-258443-445	old_corpus_spanish-646552-425	precursor
old_corpus_spanish-468221-136	old_corpus_spanish-502221-433	precursor
old_corpus_spanish-468221-136	old_corpus_spanish-611995-61	precursor
modern_corpus_spanish-787021-235	old_corpus_spanish-681989-335	precursor
old_corpus_spanish-26683-1209	old_corpus_spanish-427001-447	precursor
modern_corpus_spanish-485072-349	modern_corpus_spanish-489358-593	precursor
modern_corpus_spanish-485072-349	modern_corpus_spanish-604619-429	precursor
modern_corpus_spanish-485072-349	old_corpus_spanish-646552-425	precursor
modern_corpus_spanish-461582-326	old_corpus_spanish-472046-952	precursor
modern_corpus_spanish-266240-441	old_corpus_spanish-610151-1533	precursor
modern_corpus_spanish-461582-326	modern_corpus_spanish-499962-1149	precursor
modern_corpus_spanish-489417-1107	modern_corpus_spanish-499590-937	precursor
old_corpus_spanish-134556-450	old_corpus_spanish-397254-403	precursor
modern_corpus_spanish-461454-471	old_corpus_spanish-635673-395	precursor
modern_corpus_spanish-461454-471	old_corpus_spanish-134556-450	precursor
modern_corpus_spanish-461454-471	modern_corpus_spanish-499959-659	precursor
modern_corpus_spanish-461454-471	modern_corpus_spanish-485072-349	precursor
modern_corpus_spanish-461427-731	old_corpus_spanish-72982-707	precursor
modern_corpus_spanish-461427-731	modern_corpus_spanish-489419-667	precursor
modern_corpus_spanish-461427-731	modern_corpus_spanish-485072-349	precursor
modern_corpus_spanish-461425-965	old_corpus_spanish-610151-1533	precursor
modern_corpus_spanish-489417-1107	modern_corpus_spanish-489419-667	precursor
modern_corpus_spanish-461425-965	old_corpus_spanish-40741-225	precursor
modern_corpus_spanish-489419-667	modern_corpus_spanish-787021-235	precursor
modern_corpus_spanish-489419-667	old_corpus_spanish-134556-450	precursor
modern_corpus_spanish-489419-667	old_corpus_spanish-246377-450	precursor
old_corpus_spanish-610151-1533	old_corpus_spanish-72982-707	precursor
old_corpus_spanish-458794-175	old_corpus_spanish-610151-1533	precursor
modern_corpus_spanish-489419-667	old_corpus_spanish-258443-445	precursor
modern_corpus_spanish-489419-667	old_corpus_spanish-397254-403	precursor
old_corpus_spanish-397254-403	old_corpus_spanish-427001-447	precursor
old_corpus_spanish-397254-403	old_corpus_spanish-611995-61	precursor
modern_corpus_spanish-798167-441	old_corpus_spanish-502221-433	precursor
modern_corpus_spanish-489417-1107	old_corpus_spanish-40741-225	precursor
modern_corpus_spanish-489393-1063	old_corpus_spanish-611995-61	precursor
modern_corpus_spanish-489393-1063	old_corpus_spanish-458794-175	precursor
modern_corpus_spanish-497771-637	old_corpus_spanish-397254-403	precursor
modern_corpus_spanish-461582-326	modern_corpus_spanish-499959-659	precursor
modern_corpus_spanish-266240-441	modern_corpus_spanish-461582-326	precursor
modern_corpus_spanish-266240-441	modern_corpus_spanish-489318-350	precursor
modern_corpus_spanish-489419-667	old_corpus_spanish-468221-136	precursor
modern_corpus_spanish-461582-326	modern_corpus_spanish-499590-937	precursor
modern_corpus_spanish-461582-326	modern_corpus_spanish-489393-1063	precursor
modern_corpus_spanish-266240-441	old_corpus_spanish-635673-395	precursor
modern_corpus_spanish-670818-469	old_corpus_spanish-93313-1259	precursor
modern_corpus_spanish-489318-350	modern_corpus_spanish-489358-593	precursor
modern_corpus_spanish-670818-469	old_corpus_spanish-468221-136	precursor
modern_corpus_spanish-489318-350	modern_corpus_spanish-489393-1063	precursor
old_corpus_spanish-472046-952	old_corpus_spanish-72982-707	precursor
modern_corpus_spanish-489318-350	modern_corpus_spanish-798167-441	precursor
modern_corpus_spanish-489318-350	old_corpus_spanish-258443-445	precursor
modern_corpus_spanish-489318-350	old_corpus_spanish-610151-1533	precursor
modern_corpus_spanish-489358-593	modern_corpus_spanish-489417-1107	precursor
modern_corpus_spanish-489358-593	modern_corpus_spanish-499959-659	precursor
modern_corpus_spanish-489358-593	modern_corpus_spanish-787021-235	precursor
modern_corpus_spanish-489358-593	modern_corpus_spanish-798167-441	precursor
modern_corpus_spanish-489358-593	old_corpus_spanish-379390-1593	precursor
modern_corpus_spanish-489393-1063	modern_corpus_spanish-489419-667	precursor
modern_corpus_spanish-489393-1063	modern_corpus_spanish-497771-637	precursor
modern_corpus_spanish-489393-1063	old_corpus_spanish-40741-225	precursor
modern_corpus_spanish-461582-326	old_corpus_spanish-134556-450	precursor
old_corpus_spanish-379390-1593	old_corpus_spanish-611995-61	precursor
modern_corpus_spanish-461454-471	old_corpus_spanish-72982-707	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-26683-1209	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-427001-447	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-468221-136	precursor
modern_corpus_spanish-499590-937	old_corpus_spanish-72982-707	precursor
old_corpus_spanish-40741-225	old_corpus_spanish-502221-433	precursor
old_corpus_spanish-40741-225	old_corpus_spanish-610151-1533	precursor
old_corpus_spanish-40741-225	old_corpus_spanish-472046-952	precursor
old_corpus_spanish-40741-225	old_corpus_spanish-72982-707	precursor
modern_corpus_spanish-119279-376	modern_corpus_spanish-66061-278	prima
old_corpus_spanish-436368-729	old_corpus_spanish-69736-562	prima
old_corpus_spanish-329836-255	old_corpus_spanish-69736-562	prima
modern_corpus_spanish-459663-623	old_corpus_spanish-440941-575	prima
old_corpus_spanish-329836-255	old_corpus_spanish-635228-221	prima
old_corpus_spanish-329836-255	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-682827-266	old_corpus_spanish-442565-181	prima
modern_corpus_spanish-119279-376	modern_corpus_spanish-578685-541	prima
old_corpus_spanish-329836-255	old_corpus_spanish-351154-155	prima
modern_corpus_spanish-325476-558	modern_corpus_spanish-749038-263	prima
modern_corpus_spanish-325476-558	old_corpus_spanish-616384-652	prima
old_corpus_spanish-436368-729	old_corpus_spanish-440041-267	prima
old_corpus_spanish-436368-729	old_corpus_spanish-642470-677	prima
old_corpus_spanish-436368-729	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-459663-623	old_corpus_spanish-440041-267	prima
modern_corpus_spanish-325476-558	old_corpus_spanish-635228-221	prima
modern_corpus_spanish-345669-552	old_corpus_spanish-527089-453	prima
modern_corpus_spanish-648428-400	old_corpus_spanish-69736-562	prima
old_corpus_spanish-329836-255	old_corpus_spanish-442565-181	prima
modern_corpus_spanish-345669-552	old_corpus_spanish-159065-203	prima
modern_corpus_spanish-119442-1296	old_corpus_spanish-440941-575	prima
modern_corpus_spanish-459663-623	old_corpus_spanish-69736-562	prima
modern_corpus_spanish-413987-614	old_corpus_spanish-388293-278	prima
modern_corpus_spanish-66061-278	old_corpus_spanish-329836-255	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-642470-677	prima
modern_corpus_spanish-119258-753	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-119258-753	old_corpus_spanish-642470-677	prima
modern_corpus_spanish-119258-753	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-635228-221	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-440941-575	prima
old_corpus_spanish-351154-155	old_corpus_spanish-478191-143	prima
old_corpus_spanish-351154-155	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-690675-385	old_corpus_spanish-159065-203	prima
old_corpus_spanish-351154-155	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-325476-558	modern_corpus_spanish-345669-552	prima
modern_corpus_spanish-690675-385	old_corpus_spanish-436368-729	prima
modern_corpus_spanish-459663-623	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-690675-385	old_corpus_spanish-522712-519	prima
modern_corpus_spanish-413987-614	modern_corpus_spanish-690675-385	prima
modern_corpus_spanish-413987-614	old_corpus_spanish-478191-143	prima
modern_corpus_spanish-413987-614	old_corpus_spanish-616384-652	prima
modern_corpus_spanish-413987-614	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-119258-753	old_corpus_spanish-665670-291	prima
modern_corpus_spanish-682827-266	old_corpus_spanish-351154-155	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-440041-267	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-436368-729	prima
modern_corpus_spanish-325476-558	modern_corpus_spanish-413956-429	prima
modern_corpus_spanish-413987-614	modern_corpus_spanish-578685-541	prima
modern_corpus_spanish-325476-558	modern_corpus_spanish-578685-541	prima
modern_corpus_spanish-119279-376	old_corpus_spanish-329836-255	prima
modern_corpus_spanish-119442-1296	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-345669-552	modern_corpus_spanish-66061-278	prima
modern_corpus_spanish-119279-376	modern_corpus_spanish-119442-1296	prima
modern_corpus_spanish-325476-558	modern_corpus_spanish-648428-400	prima
modern_corpus_spanish-648428-400	old_corpus_spanish-527089-453	prima
modern_corpus_spanish-648428-400	old_corpus_spanish-635228-221	prima
modern_corpus_spanish-578688-381	modern_corpus_spanish-749038-263	prima
old_corpus_spanish-440041-267	old_corpus_spanish-478191-143	prima
modern_corpus_spanish-749038-263	old_corpus_spanish-527089-453	prima
old_corpus_spanish-440041-267	old_corpus_spanish-478969-315	prima
old_corpus_spanish-442565-181	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-578688-381	old_corpus_spanish-478191-143	prima
old_corpus_spanish-440041-267	old_corpus_spanish-635228-221	prima
old_corpus_spanish-440941-575	old_corpus_spanish-477335-200	prima
modern_corpus_spanish-578688-381	old_corpus_spanish-527089-453	prima
modern_corpus_spanish-578688-381	old_corpus_spanish-662814-503	prima
modern_corpus_spanish-459663-623	modern_corpus_spanish-66061-278	prima
modern_corpus_spanish-459663-623	modern_corpus_spanish-690675-385	prima
old_corpus_spanish-440941-575	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-578685-541	old_corpus_spanish-635228-221	prima
modern_corpus_spanish-749038-263	old_corpus_spanish-7328-397	prima
modern_corpus_spanish-413956-429	modern_corpus_spanish-66061-278	prima
modern_corpus_spanish-413956-429	old_corpus_spanish-351154-155	prima
old_corpus_spanish-388293-278	old_corpus_spanish-436368-729	prima
old_corpus_spanish-388293-278	old_corpus_spanish-477335-200	prima
old_corpus_spanish-388293-278	old_corpus_spanish-478191-143	prima
old_corpus_spanish-477335-200	old_corpus_spanish-478969-315	prima
old_corpus_spanish-388293-278	old_corpus_spanish-527089-453	prima
old_corpus_spanish-478969-315	old_corpus_spanish-616384-652	prima
old_corpus_spanish-440941-575	old_corpus_spanish-69736-562	prima
old_corpus_spanish-478191-143	old_corpus_spanish-616384-652	prima
old_corpus_spanish-478191-143	old_corpus_spanish-478969-315	prima
modern_corpus_spanish-648428-400	old_corpus_spanish-388293-278	prima
