identifier1	identifier2	lemma	median_cleaned	judgments
смотритель-12-12	смотритель-13-12	смотритель	4.0	[4, 4, 4, 4, 4]
смотритель-106-12	смотритель-107-12	смотритель	3.0	[4, 3, 3, 4, 3]
смотритель-28-12	смотритель-29-12	смотритель	4.0	[4, 3, 4, 4, 3]
смотритель-44-12	смотритель-45-12	смотритель	4.0	[3, 4, 3, 4, 4]
смотритель-34-12	смотритель-35-12	смотритель	4.0	[4, 4, 4, 4, 4]
смотритель-4-12	смотритель-5-12	смотритель	3.0	[4, 3, 3, 3, 3]
смотритель-40-12	смотритель-41-12	смотритель	4.0	[4, 4, 3, 4, 3]
смотритель-18-12	смотритель-19-12	смотритель	4.0	[4, 4, 4, 4, 4]
собака-34-13	собака-35-13	собака	4.0	[4, 4, 4, 4, 4]
собака-36-13	собака-37-13	собака	4.0	[4, 4, 4, 4, 4]
собака-38-13	собака-39-13	собака	4.0	[4, 4, 4, 4, 4]
собака-4-13	собака-5-13	собака	4.0	[4, 4, 3, 3, 4]
собака-42-13	собака-43-13	собака	4.0	[3, 4, 4, 4, 4]
собака-44-13	собака-45-13	собака	1.0	[1, 1, 1, 1, 1]
собака-46-13	собака-47-13	собака	4.0	[4, 4, 4, 4, 4]
собака-48-13	собака-49-13	собака	1.0	[1, 1, 1, 1, 1]
собака-32-13	собака-33-13	собака	4.0	[4, 4, 4, 4, 4]
собака-52-13	собака-53-13	собака	4.0	[4, 4, 4, 4, 4]
собака-40-13	собака-41-13	собака	4.0	[4, 3, 4, 4, 4]
собака-30-13	собака-31-13	собака	4.0	[4, 4, 4, 4, 4]
собака-14-13	собака-15-13	собака	4.0	[4, 4, 4, 4, 4]
собака-24-13	собака-25-13	собака	4.0	[4, 4, 4, 4, 4]
собака-20-13	собака-21-13	собака	4.0	[4, 4, 4, 4, 4]
собака-18-13	собака-19-13	собака	4.0	[4, 4, 4, 4, 4]
собака-16-13	собака-17-13	собака	4.0	[4, 4, 4, 4, 4]
собака-116-13	собака-117-13	собака	4.0	[4, 4, 4, 4, 4]
собака-114-13	собака-115-13	собака	4.0	[4, 4, 3, 4, 4]
собака-112-13	собака-113-13	собака	4.0	[4, 4, 4, 3, 4]
собака-108-13	собака-109-13	собака	4.0	[4, 4, 4, 4, 4]
собака-106-13	собака-107-13	собака	4.0	[3, 4, 4, 4, 4]
собака-102-13	собака-103-13	собака	4.0	[4, 4, 4, 4, 4]
собака-10-13	собака-11-13	собака	4.0	[4, 4, 4, 4, 3]
собака-54-13	собака-55-13	собака	4.0	[4, 3, 4, 4, 4]
собака-26-13	собака-27-13	собака	4.0	[4, 4, 4, 4, 3]
собака-56-13	собака-57-13	собака	4.0	[4, 4, 4, 4, 4]
собака-50-13	собака-51-13	собака	4.0	[4, 4, 4, 4, 4]
собака-60-13	собака-61-13	собака	4.0	[4, 4, 3, 4, 4]
собака-58-13	собака-59-13	собака	4.0	[4, 4, 4, 4, 4]
собака-98-13	собака-99-13	собака	4.0	[3, 4, 4, 4, 4]
собака-96-13	собака-97-13	собака	4.0	[4, 4, 4, 4, 4]
собака-94-13	собака-95-13	собака	4.0	[4, 4, 4, 4, 4]
собака-92-13	собака-93-13	собака	4.0	[4, 4, 4, 4, 4]
собака-88-13	собака-89-13	собака	4.0	[4, 4, 4, 4, 4]
собака-86-13	собака-87-13	собака	4.0	[4, 4, 4, 4, 4]
собака-84-13	собака-85-13	собака	4.0	[3, 4, 4, 4, 4]
собака-90-13	собака-91-13	собака	4.0	[4, 4, 4, 4, 4]
собака-78-13	собака-79-13	собака	4.0	[4, 4, 4, 4, 4]
собака-76-13	собака-77-13	собака	4.0	[4, 4, 4, 4, 4]
собака-74-13	собака-75-13	собака	4.0	[4, 4, 4, 4, 4]
собака-70-13	собака-71-13	собака	4.0	[4, 4, 4, 4, 4]
собака-68-13	собака-69-13	собака	4.0	[4, 4, 4, 4, 4]
собака-62-13	собака-63-13	собака	4.0	[4, 4, 4, 4, 4]
собака-8-13	собака-9-13	собака	1.0	[1, 1, 1, 1, 1]
собор-58-12	собор-59-12	собор	1.0	[1, 1, 1, 1, 1]
собор-42-12	собор-43-12	собор	1.0	[1, 1, 1, 1, 1]
собор-44-12	собор-45-12	собор	1.0	[1, 1, 1, 1, 2]
собор-46-12	собор-47-12	собор	4.0	[4, 4, 4, 4, 4]
собор-48-12	собор-49-12	собор	1.0	[1, 1, 1, 1, 1]
собор-50-12	собор-51-12	собор	1.0	[1, 1, 1, 1, 1]
собор-56-12	собор-57-12	собор	4.0	[4, 4, 4, 4, 4]
собор-6-12	собор-7-12	собор	4.0	[4, 4, 4, 4, 4]
собор-94-12	собор-95-12	собор	4.0	[4, 4, 4, 4, 4]
собор-74-12	собор-75-12	собор	4.0	[4, 4, 4, 4, 4]
собор-78-12	собор-79-12	собор	4.0	[4, 4, 4, 4, 4]
собор-80-12	собор-81-12	собор	1.0	[1, 1, 1, 1, 1]
собор-84-12	собор-85-12	собор	1.0	[1, 1, 1, 1, 1]
собор-92-12	собор-93-12	собор	4.0	[4, 4, 4, 4, 4]
собор-36-12	собор-37-12	собор	4.0	[4, 4, 4, 4, 3]
собор-98-12	собор-99-12	собор	4.0	[4, 4, 4, 4, 4]
собор-62-12	собор-63-12	собор	1.0	[1, 1, 1, 1, 1]
собор-34-12	собор-35-12	собор	1.0	[1, 1, 1, 1, 1]
собор-86-12	собор-87-12	собор	4.0	[4, 4, 4, 4, 4]
собор-30-12	собор-31-12	собор	4.0	[4, 4, 4, 4, 4]
собор-32-12	собор-33-12	собор	4.0	[4, 4, 4, 4, 4]
собор-0-12	собор-1-12	собор	4.0	[4, 4, 4, 4, 4]
собор-10-12	собор-11-12	собор	1.0	[1, 1, 1, 1, 1]
собор-100-12	собор-101-12	собор	4.0	[3, 4, 4, 4, 4]
собор-108-12	собор-109-12	собор	4.0	[4, 4, 4, 4, 4]
собор-110-12	собор-111-12	собор	4.0	[4, 4, 4, 4, 4]
собор-112-12	собор-113-12	собор	4.0	[4, 4, 4, 4, 4]
собор-114-12	собор-115-12	собор	4.0	[4, 4, 4, 4, 4]
собор-102-12	собор-103-12	собор	1.0	[1, 1, 1, 1, 1]
собор-12-12	собор-13-12	собор	1.0	[1, 1, 1, 1, 1]
собор-16-12	собор-17-12	собор	4.0	[4, 4, 4, 4, 4]
собор-2-12	собор-3-12	собор	1.0	[1, 1, 1, 1, 1]
собор-20-12	собор-21-12	собор	4.0	[4, 4, 4, 4, 4]
собор-22-12	собор-23-12	собор	1.0	[1, 1, 1, 1, 1]
собор-24-12	собор-25-12	собор	4.0	[4, 4, 4, 4, 3]
собор-26-12	собор-27-12	собор	4.0	[4, 4, 4, 4, 4]
собор-116-12	собор-117-12	собор	4.0	[4, 4, 4, 3, 4]
собор-28-12	собор-29-12	собор	4.0	[4, 4, 4, 4, 4]
1700-1916_собрат_4676-16	1992-2016_собрат_4677-16	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4676-14	1918-1990_собрат_4677-14	собрат	3.0	[3, 4, 3]
1700-1916_собрат_4674-14	1918-1990_собрат_4675-14	собрат	2.0	[3, 2, 2]
1700-1916_собрат_4670-14	1918-1990_собрат_4671-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4672-14	1918-1990_собрат_4673-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4670-16	1992-2016_собрат_4671-16	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4666-14	1918-1990_собрат_4648-15	собрат	3.0	[3, 3, 4]
1700-1916_собрат_4678-14	1918-1990_собрат_4679-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4672-16	1992-2016_собрат_4673-16	собрат	3.0	[3, 3, 3]
1700-1916_собрат_4680-14	1918-1990_собрат_4681-14	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4690-15	1992-2016_собрат_4691-15	собрат	3.0	[3, 4, 3]
1700-1916_собрат_4680-16	1992-2016_собрат_4681-16	собрат	3.0	[3, 4, 3]
1700-1916_собрат_4682-14	1918-1990_собрат_4683-14	собрат	4.0	[4, 3, 4]
1700-1916_собрат_4684-14	1918-1990_собрат_4685-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4686-16	1992-2016_собрат_4687-16	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4688-16	1992-2016_собрат_4689-16	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4692-16	1992-2016_собрат_4673-15	собрат	3.0	[3, 3, 3]
1700-1916_собрат_4694-16	1992-2016_собрат_4695-16	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4664-16	1992-2016_собрат_4665-16	собрат	3.0	[3, 2, 3]
1918-1990_собрат_4688-15	1992-2016_собрат_4689-15	собрат	3.0	[3, 3, 4]
1918-1990_собрат_4686-15	1992-2016_собрат_4687-15	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4626-14	1918-1990_собрат_4627-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4664-14	1918-1990_собрат_4665-14	собрат	3.0	[3, 3, 2]
1700-1916_собрат_4628-14	1918-1990_собрат_4629-14	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4662-14	1918-1990_собрат_4663-14	собрат	3.0	[3, 3, 4]
1918-1990_собрат_4684-15	1992-2016_собрат_4685-15	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4634-14	1918-1990_собрат_4635-14	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4632-14	1918-1990_собрат_4633-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4636-16	1992-2016_собрат_4637-16	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4638-14	1918-1990_собрат_4639-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4638-16	1992-2016_собрат_4639-16	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4640-14	1918-1990_собрат_4641-14	собрат	3.0	[3, 4, 3]
1700-1916_собрат_4640-16	1992-2016_собрат_4641-16	собрат	3.0	[3, 3, 2]
1700-1916_собрат_4642-14	1918-1990_собрат_4643-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4642-16	1992-2016_собрат_4643-16	собрат	4.0	[4, 4, 3]
1700-1916_собрат_4646-16	1992-2016_собрат_4647-16	собрат	3.0	[3, 2, 3]
1700-1916_собрат_4630-14	1918-1990_собрат_4631-14	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4648-14	1918-1990_собрат_4649-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4648-16	1992-2016_собрат_4649-16	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4652-16	1992-2016_собрат_4635-15	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4654-16	1992-2016_собрат_4655-16	собрат	4.0	[4, 3, 4]
1700-1916_собрат_4656-16	1992-2016_собрат_4657-16	собрат	3.0	[3, 4, 3]
1700-1916_собрат_4658-14	1918-1990_собрат_4659-14	собрат	4.0	[4, 4, 4]
1700-1916_собрат_4658-16	1992-2016_собрат_4659-16	собрат	3.0	[3, 3, 4]
1700-1916_собрат_4660-14	1918-1990_собрат_4661-14	собрат	4.0	[4, 3, 4]
1700-1916_собрат_4660-16	1992-2016_собрат_4661-16	собрат	4.0	[3, 4, 4]
1700-1916_собрат_4662-16	1992-2016_собрат_4663-16	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4682-15	1992-2016_собрат_4683-15	собрат	2.0	[2, 2, 2]
1918-1990_собрат_4662-15	1992-2016_собрат_4663-15	собрат	4.0	[4, 4, 3]
1918-1990_собрат_4674-15	1992-2016_собрат_4675-15	собрат	4.0	[3, 4, 4]
1918-1990_собрат_4676-15	1992-2016_собрат_4677-15	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4632-15	1992-2016_собрат_4633-15	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4660-15	1992-2016_собрат_4661-15	собрат	4.0	[4, 3, 4]
1918-1990_собрат_4652-15	1992-2016_собрат_4657-16	собрат	3.0	[3, 3, 2]
1918-1990_собрат_4650-15	1992-2016_собрат_4651-15	собрат	4.0	[3, 4, 4]
1918-1990_собрат_4656-15	1992-2016_собрат_4657-15	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4636-15	1992-2016_собрат_4637-15	собрат	3.0	[3, 4, 3]
1918-1990_собрат_4634-15	1992-2016_собрат_4635-15	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4664-15	1992-2016_собрат_4665-15	собрат	4.0	[4, 4, 4]
1918-1990_собрат_4670-15	1992-2016_собрат_4671-15	собрат	4.0	[3, 4, 4]
1918-1990_собрат_4640-15	1992-2016_собрат_4641-15	собрат	4.0	[3, 4, 4]
1700-1916_совершенство_4696-14	1918-1990_совершенство_4697-14	совершенство	1.0	[1, 1]
1700-1916_совершенство_4700-16	1992-2016_совершенство_4701-16	совершенство	4.0	[3, 4, 4]
1700-1916_совершенство_4700-14	1918-1990_совершенство_4701-14	совершенство	3.0	[3, 3, 2]
1700-1916_совершенство_4696-16	1992-2016_совершенство_4697-16	совершенство	4.0	[3, 4, 4]
1700-1916_совершенство_4694-14	1918-1990_совершенство_4732-15	совершенство	3.0	[3, 3, 3]
1700-1916_совершенство_4746-16	1992-2016_совершенство_4747-16	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4690-14	1918-1990_совершенство_4691-14	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4688-14	1918-1990_совершенство_4689-14	совершенство	3.0	[3, 3, 2]
1700-1916_совершенство_4748-16	1992-2016_совершенство_4749-16	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4744-16	1992-2016_совершенство_4745-16	совершенство	3.0	[3, 4, 3]
1700-1916_совершенство_4744-14	1918-1990_совершенство_4745-14	совершенство	4.0	[3, 4, 4]
1700-1916_совершенство_4692-14	1918-1990_совершенство_4693-14	совершенство	4.0	[4, 3, 4]
1700-1916_совершенство_4704-14	1918-1990_совершенство_4705-14	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4706-14	1918-1990_совершенство_4707-14	совершенство	3.0	[3, 3, 3]
1700-1916_совершенство_4706-16	1992-2016_совершенство_4707-16	совершенство	2.0	[2, 3, 2]
1700-1916_совершенство_4736-16	1992-2016_совершенство_4737-16	совершенство	4.0	[4, 3, 4]
1700-1916_совершенство_4736-14	1918-1990_совершенство_4737-14	совершенство	3.0	[3, 3, 3]
1700-1916_совершенство_4734-14	1918-1990_совершенство_4735-14	совершенство	3.0	[4, 3, 3]
1700-1916_совершенство_4732-16	1992-2016_совершенство_4733-16	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4732-14	1918-1990_совершенство_4733-14	совершенство	4.0	[3, 4, 4]
1700-1916_совершенство_4730-16	1992-2016_совершенство_4731-16	совершенство	3.0	[4, 3, 3]
1700-1916_совершенство_4724-16	1992-2016_совершенство_4725-16	совершенство	1.0	[1, 1, 2]
1700-1916_совершенство_4724-14	1918-1990_совершенство_4725-14	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4722-16	1992-2016_совершенство_4723-16	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4720-16	1992-2016_совершенство_4721-16	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4720-14	1918-1990_совершенство_4721-14	совершенство	1.0	[1, 1, 1]
1700-1916_совершенство_4718-16	1992-2016_совершенство_4719-16	совершенство	4.0	[3, 4, 4]
1700-1916_совершенство_4718-14	1918-1990_совершенство_4719-14	совершенство	4.0	[4, 4, 3]
1700-1916_совершенство_4716-16	1992-2016_совершенство_4717-16	совершенство	4.0	[4, 3, 4]
1700-1916_совершенство_4714-16	1992-2016_совершенство_4715-16	совершенство	4.0	[4, 4, 3]
1700-1916_совершенство_4714-14	1918-1990_совершенство_4715-14	совершенство	2.0	[3, 2, 2]
1700-1916_совершенство_4712-16	1992-2016_совершенство_4713-16	совершенство	1.0	[1, 1, 2]
1700-1916_совершенство_4710-16	1992-2016_совершенство_4711-16	совершенство	4.0	[4, 4, 3]
1700-1916_совершенство_4710-14	1918-1990_совершенство_4711-14	совершенство	3.0	[3, 4, 3]
1700-1916_совершенство_4704-16	1992-2016_совершенство_4705-16	совершенство	2.0	[2, 1, 2]
1700-1916_совершенство_4738-14	1918-1990_совершенство_4739-14	совершенство	3.0	[3, 3, 2]
1700-1916_совершенство_4740-14	1918-1990_совершенство_4741-14	совершенство	3.0	[3, 4, 3]
1700-1916_совершенство_4742-14	1918-1990_совершенство_4743-14	совершенство	4.0	[4, 4, 4]
1918-1990_совершенство_4748-15	1992-2016_совершенство_4749-15	совершенство	3.0	[3, 4, 3]
1918-1990_совершенство_4742-15	1992-2016_совершенство_4743-15	совершенство	4.0	[4, 4, 3]
1918-1990_совершенство_4736-15	1992-2016_совершенство_4737-15	совершенство	4.0	[4, 4, 4]
1918-1990_совершенство_4734-15	1992-2016_совершенство_4735-15	совершенство	4.0	[3, 4, 4]
1918-1990_совершенство_4728-15	1992-2016_совершенство_4729-15	совершенство	3.0	[3, 4, 3]
1918-1990_совершенство_4720-15	1992-2016_совершенство_4721-15	совершенство	4.0	[4, 3, 4]
1918-1990_совершенство_4718-15	1992-2016_совершенство_4719-15	совершенство	4.0	[4, 4, 4]
1918-1990_совершенство_4730-15	1992-2016_совершенство_4731-15	совершенство	4.0	[4, 3, 4]
1918-1990_совершенство_4714-15	1992-2016_совершенство_4715-15	совершенство	2.0	[2, 3, 2]
1918-1990_совершенство_4710-15	1992-2016_совершенство_4711-15	совершенство	1.0	[1, 2, 1]
1918-1990_совершенство_4706-15	1992-2016_совершенство_4707-15	совершенство	4.0	[3, 4, 4]
1918-1990_совершенство_4702-15	1992-2016_совершенство_4703-15	совершенство	4.0	[4, 4, 4]
1918-1990_совершенство_4700-15	1992-2016_совершенство_4701-15	совершенство	4.0	[4, 4, 4]
1918-1990_совершенство_4698-15	1992-2016_совершенство_4699-15	совершенство	4.0	[4, 4, 4]
1700-1916_совершенство_4740-16	1992-2016_совершенство_4741-16	совершенство	4.0	[4, 4, 3]
1918-1990_совершенство_4716-15	1992-2016_совершенство_4717-15	совершенство	4.0	[4, 4, 4]
1918-1990_советчик_4782-15	1992-2016_советчик_4811-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4812-16	1918-1990_советчик_4749-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4812-16	1992-2016_советчик_4813-16	советчик	4.0	[4, 3, 4]
1918-1990_советчик_4800-15	1992-2016_советчик_4801-15	советчик	4.0	[3, 4, 4]
1918-1990_советчик_4792-15	1992-2016_советчик_4793-15	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4788-15	1992-2016_советчик_4789-15	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4784-15	1992-2016_советчик_4785-15	советчик	4.0	[4, 3, 4]
1918-1990_советчик_4778-15	1992-2016_советчик_4779-15	советчик	4.0	[4, 3, 4]
1918-1990_советчик_4810-15	1992-2016_советчик_4811-15	советчик	4.0	[4, 3, 4]
1918-1990_советчик_4772-15	1992-2016_советчик_4773-15	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4770-15	1992-2016_советчик_4771-15	советчик	4.0	[4, 3, 4]
1918-1990_советчик_4768-15	1992-2016_советчик_4769-15	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4766-15	1992-2016_советчик_4767-15	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4760-15	1992-2016_советчик_4761-15	советчик	4.0	[4, 4, 3]
1918-1990_советчик_4758-15	1992-2016_советчик_4759-15	советчик	3.0	[3, 3, 3]
1918-1990_советчик_4756-15	1992-2016_советчик_4757-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4810-16	1992-2016_советчик_4811-16	советчик	4.0	[4, 4, 4]
1918-1990_советчик_4776-15	1992-2016_советчик_4777-15	советчик	4.0	[4, 4, 3]
1918-1990_советчик_4752-15	1992-2016_советчик_4753-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4806-16	1992-2016_советчик_4807-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4802-14	1918-1990_советчик_4803-14	советчик	4.0	[3, 4, 4]
1700-1916_советчик_4774-14	1992-2016_советчик_4775-15	советчик	3.0	[3, 4, 3]
1700-1916_советчик_4774-14	1918-1990_советчик_4775-14	советчик	3.0	[4, 3, 3]
1700-1916_советчик_4762-16	1992-2016_советчик_4763-16	советчик	2.0	[2, 2, 3]
1918-1990_советчик_4802-15	1992-2016_советчик_4803-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4762-14	1992-2016_советчик_4759-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4760-16	1992-2016_советчик_4761-16	советчик	3.0	[4, 3, 3]
1700-1916_советчик_4776-16	1992-2016_советчик_4777-16	советчик	4.0	[3, 4, 4]
1700-1916_советчик_4760-14	1992-2016_советчик_4775-16	советчик	4.0	[4, 4, 3]
1700-1916_советчик_4758-14	1918-1990_советчик_4759-14	советчик	3.0	[3, 4, 3]
1700-1916_советчик_4752-14	1918-1990_советчик_4753-14	советчик	4.0	[3, 4, 4]
1700-1916_советчик_4750-14	1992-2016_советчик_4769-16	советчик	4.0	[4, 4, 3]
1918-1990_советчик_4804-15	1992-2016_советчик_4805-15	советчик	4.0	[4, 4, 3]
1918-1990_советчик_4806-15	1992-2016_советчик_4807-15	советчик	4.0	[4, 4, 3]
1918-1990_советчик_4808-15	1992-2016_советчик_4809-15	советчик	4.0	[4, 4, 3]
1700-1916_советчик_4760-14	1918-1990_советчик_4761-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4778-14	1918-1990_советчик_4779-14	советчик	4.0	[4, 4, 3]
1700-1916_советчик_4778-14	1992-2016_советчик_4787-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4778-16	1918-1990_советчик_4757-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4800-16	1992-2016_советчик_4801-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4800-16	1918-1990_советчик_4781-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4798-14	1918-1990_советчик_4799-14	советчик	3.0	[4, 3, 3]
1700-1916_советчик_4796-16	1992-2016_советчик_4797-16	советчик	3.0	[3, 4, 3]
1700-1916_советчик_4796-14	1918-1990_советчик_4797-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4794-16	1992-2016_советчик_4785-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4794-16	1918-1990_советчик_4747-14	советчик	4.0	[4, 3, 4]
1700-1916_советчик_4794-14	1918-1990_советчик_4795-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4792-16	1992-2016_советчик_4793-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4790-14	1918-1990_советчик_4791-14	советчик	1.0	[2, 1, 1]
1700-1916_советчик_4788-16	1992-2016_советчик_4789-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4788-14	1918-1990_советчик_4789-14	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4786-14	1918-1990_советчик_4787-14	советчик	4.0	[3, 4, 4]
1700-1916_советчик_4780-16	1992-2016_советчик_4781-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4778-16	1992-2016_советчик_4763-15	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4804-16	1992-2016_советчик_4805-16	советчик	4.0	[4, 4, 4]
1700-1916_советчик_4762-16	1918-1990_советчик_4773-14	советчик	4.0	[4, 4, 3]
1700-1916_союзник_4850-16	1992-2016_союзник_4851-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4850-14	1918-1990_союзник_4851-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4848-16	1992-2016_союзник_4849-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4848-14	1918-1990_союзник_4849-14	союзник	4.0	[4, 3, 4]
1700-1916_союзник_4844-14	1918-1990_союзник_4845-14	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4846-14	1918-1990_союзник_4847-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4844-16	1992-2016_союзник_4845-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4842-16	1992-2016_союзник_4843-16	союзник	3.0	[4, 3, 3]
1700-1916_союзник_4852-14	1918-1990_союзник_4853-14	союзник	4.0	[4, 3, 4]
1700-1916_союзник_4846-16	1992-2016_союзник_4847-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4852-16	1992-2016_союзник_4853-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4842-14	1918-1990_союзник_4843-14	союзник	4.0	[4, 3, 4]
1700-1916_союзник_4856-14	1918-1990_союзник_4857-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4856-16	1992-2016_союзник_4857-16	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4858-14	1918-1990_союзник_4859-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4858-16	1992-2016_союзник_4859-16	союзник	4.0	[4, 3, 4]
1918-1990_союзник_4836-15	1992-2016_союзник_4837-15	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4860-16	1992-2016_союзник_4861-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4862-16	1992-2016_союзник_4863-16	союзник	3.0	[3, 3, 4]
1700-1916_союзник_4864-14	1918-1990_союзник_4865-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4864-16	1992-2016_союзник_4865-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4866-16	1992-2016_союзник_4867-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4870-16	1992-2016_союзник_4871-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4854-16	1992-2016_союзник_4855-16	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4840-16	1992-2016_союзник_4841-16	союзник	4.0	[4, 4, 4]
1918-1990_союзник_4838-15	1992-2016_союзник_4839-15	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4838-16	1992-2016_союзник_4839-16	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4872-16	1992-2016_союзник_4873-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4806-14	1918-1990_союзник_4807-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4808-14	1918-1990_союзник_4809-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4810-14	1918-1990_союзник_4811-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4812-14	1918-1990_союзник_4813-14	союзник	4.0	[3, 4, 4]
1700-1916_союзник_4814-14	1918-1990_союзник_4815-14	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4816-16	1992-2016_союзник_4817-16	союзник	3.0	[3, 4, 3]
1700-1916_союзник_4818-14	1918-1990_союзник_4819-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4818-16	1992-2016_союзник_4819-16	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4820-14	1918-1990_союзник_4821-14	союзник	3.0	[3, 3, 4]
1700-1916_союзник_4820-16	1992-2016_союзник_4821-16	союзник	4.0	[4, 4, 3]
1700-1916_союзник_4822-14	1918-1990_союзник_4823-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4822-16	1992-2016_союзник_4823-16	союзник	4.0	[4, 3, 4]
1700-1916_союзник_4824-14	1918-1990_союзник_4825-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4826-14	1918-1990_союзник_4827-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4826-16	1992-2016_союзник_4827-16	союзник	3.0	[3, 3, 4]
1700-1916_союзник_4830-14	1918-1990_союзник_4831-14	союзник	4.0	[4, 4, 4]
1700-1916_союзник_4830-16	1992-2016_союзник_4831-16	союзник	4.0	[4, 4, 4]
