identifier1	identifier2	lemma	median_cleaned	judgments
bib11653811_19030304_145317_36_0004_alto.xml-43-14	bib19227462_18951213_147640_291_0002_alto.xml-100-4	uträtta	4.0	[4, 4]
bib11653830_18970617_146968_48_0002_alto.xml-22-3	bib11653838_19030911_147024_37_0002_alto.xml-64-24	uträtta	4.0	[4, 4]
bib11653811_18950831_145317_134_0002_alto.xml-186-44	bib15761097_18951112_145020_134_0002_alto.xml-119-13	uträtta	4.0	[4, 4]
bib11653830_18960907_146968_72_0003_alto.xml-134-26	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4]
bib11653790_19011015_145648_81_0002_alto.xml-14-7	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 4]
bib11653790_19011015_145648_81_0002_alto.xml-14-7	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	3.0	[3, 3, 4]
bib19225758_18950824_144022_196_0007_alto.xml-171-21	bib19277330_18950829_0_102_0003_alto.xml-34-7	uträtta	4.0	[4, 4, 4]
bib11653790_19011015_145648_81_0002_alto.xml-14-7	bib13506739_17960209_144030_32_0008_alto.xml-2-31	uträtta	4.0	[4, 4]
bib11653830_18950805_146968_88_0002_alto.xml-55-22	bib19349359_18950402_148383_39_0002_alto.xml-60-7	uträtta	4.0	[4, 4]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 4]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib19223423_17961119_145063_46_0004_alto.xml-2-19	uträtta	4.0	[4, 4, 3]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib15761097_18951112_145020_134_0002_alto.xml-119-13	uträtta	4.0	[4, 4]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib15760690_18950321_145050_46_0004_alto.xml-12-9	uträtta	4.0	[4, 4]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib15650837_18280312_146391_21_0002_alto.xml-9-10	uträtta	4.0	[4, 4]
bib11653830_18950607_146968_64_0003_alto.xml-11-10	bib13506739_18211019_144030_245_0015_alto.xml-15-10	uträtta	4.0	[4, 4, 3]
bib19223423_17990403_145063_27_0004_alto.xml-3-9	bib19227462_18950116_147640_13_0003_alto.xml-144-30	uträtta	4.0	[4, 4]
bib11653825_18060705_145134_82_0001_alto.xml-9-21	bib15650837_17900609_146391_46_0003_alto.xml-5-55	uträtta	4.0	[4, 4]
bib19223423_17961119_145063_46_0004_alto.xml-2-19	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4]
bib11653830_18950121_146968_9_0003_alto.xml-109-18	bib15650837_18951217_146391_294_0003_alto.xml-91-23	uträtta	4.0	[4, 4, 4]
bib11653825_18140509_145134_51_0001_alto.xml-1-19	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4]
bib13506739_17960209_144030_32_0008_alto.xml-2-31	bib15761097_18951116_145020_136_0003_alto.xml-170-32	uträtta	4.0	[4, 4]
bib11653828_18030321_144028_65_0004_alto.xml-2-32	bib11653830_18970304_146968_18_0003_alto.xml-177-8	uträtta	4.0	[4, 4]
bib11653811_19001203_145317_188_0003_alto.xml-142-25	bib13506739_18210228_144030_49_0015_alto.xml-15-20	uträtta	4.0	[4, 4, 3]
bib11653811_19001203_145317_188_0003_alto.xml-142-25	bib19223423_18300313_145063_21_0003_alto.xml-4-19	uträtta	4.0	[4, 4]
bib19227462_18951018_147640_243_0002_alto.xml-75-14	bib19277330_18950829_0_102_0003_alto.xml-34-7	uträtta	4.0	[4, 4]
bib11653828_18210922_144028_222_0002_alto.xml-7-0	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 4]
bib15650837_17900609_146391_46_0003_alto.xml-5-55	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 4]
bib13506739_18050827_144030_197_0004_alto.xml-8-6	bib15650835_18961107_146472_175_0001_alto.xml-71-17	uträtta	4.0	[4, 4]
bib11653828_18210804_144028_180_0003_alto.xml-3-24	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 3, 4]
bib11653828_18210804_144028_180_0003_alto.xml-3-24	bib19277277_18280317_147682_65_0004_alto.xml-60-12	uträtta	4.0	[4, 4]
bib11653828_18210804_144028_180_0003_alto.xml-3-24	bib15975087_18951111_145596_175_0003_alto.xml-5-12	uträtta	4.0	[4, 4]
bib11653811_18970818_145317_126_0001_alto.xml-85-11	bib11653811_19030304_145317_36_0004_alto.xml-43-14	uträtta	4.0	[4, 4]
bib11653811_18970818_145317_126_0001_alto.xml-85-11	bib19225792_18090204_147359_5_0007_alto.xml-3-4	uträtta	4.0	[4, 4]
bib19277277_18270917_147682_217_0004_alto.xml-48-52	bib19277277_18280221_147682_44_0004_alto.xml-6-56	uträtta	4.0	[4, 4]
bib11653790_18950802_145648_32_0006_alto.xml-30-12	bib15650837_18950426_146391_96_0003_alto.xml-162-2	uträtta	4.0	[4, 4]
bib11653828_18190203_144028_27_0001_alto.xml-16-21	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4]
bib15650837_18090204_146391_10_0002_alto.xml-6-11	bib19227291_18240204_145289_5_0003_alto.xml-10-21	uträtta	4.0	[4, 4]
bib15650837_18090204_146391_10_0002_alto.xml-6-11	bib19227462_18951213_147640_291_0002_alto.xml-100-4	uträtta	4.0	[4, 4, 4]
bib15650837_18090204_146391_10_0002_alto.xml-6-11	bib19277277_18280613_147682_136_0004_alto.xml-42-36	uträtta	4.0	[3, 4, 4]
bib11653815_18970616_146944_67_0002_alto.xml-80-99	bib15650837_18210203_146391_10_0003_alto.xml-11-21	uträtta	4.0	[4, 4]
bib11653811_18981223_145317_198_0003_alto.xml-110-34	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4]
bib15650837_18280312_146391_21_0002_alto.xml-9-10	bib19227462_18951213_147640_291_0002_alto.xml-100-4	uträtta	4.0	[4, 4]
bib15650837_18290411_146391_29_0002_alto.xml-2-3	bib15873936_18950205_147385_16_0004_alto.xml-84-24	uträtta	4.0	[4, 4]
bib15650837_18290411_146391_29_0002_alto.xml-2-3	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4, 4]
bib19277277_18950705_147683_179_0004_alto.xml-15-7	bib19277349_18951219_147403_159_0006_alto.xml-55-13	uträtta	4.0	[3, 4, 4]
bib13506739_18040424_144030_93_0012_alto.xml-3-34	bib15975090_18950716_148377_83_0002_alto.xml-68-17	uträtta	4.0	[4, 4]
bib11653811_18970621_145317_94_0002_alto.xml-119-18	bib15975090_18950716_148377_83_0002_alto.xml-68-17	uträtta	4.0	[4, 4]
bib11653811_18970621_145317_94_0002_alto.xml-119-18	bib15975087_18951223_145596_199_0008_alto.xml-14-78	uträtta	4.0	[4, 4]
bib15760690_18950321_145050_46_0004_alto.xml-12-9	bib15975090_18950716_148377_83_0002_alto.xml-68-17	uträtta	4.0	[4, 4]
bib11653811_19001203_145317_188_0003_alto.xml-142-25	bib15975087_18950202_145596_19_0003_alto.xml-56-29	uträtta	4.0	[4, 4]
bib13506739_18210316_144030_63_0016_alto.xml-12-32	bib19277330_18950829_0_102_0003_alto.xml-34-7	uträtta	4.0	[4, 4]
bib11653811_19001203_145317_188_0003_alto.xml-142-25	bib11653830_18950805_146968_88_0002_alto.xml-55-22	uträtta	4.0	[4, 4]
bib11653811_19001203_145317_188_0003_alto.xml-142-25	bib11653828_18270514_144028_111_0004_alto.xml-1-34	uträtta	4.0	[4, 4]
bib11653815_18950627_146944_75_0003_alto.xml-64-37	bib15975090_18950528_148377_62_0003_alto.xml-8-7	uträtta	4.0	[4, 4]
bib15975090_18950716_148377_83_0002_alto.xml-68-17	bib19225772_18100831_148004_99_0001_alto.xml-12-8	uträtta	3.0	[3, 3]
bib15761570_18950522_146176_86_0004_alto.xml-53-11	bib15975090_18950716_148377_83_0002_alto.xml-68-17	uträtta	4.0	[4, 4]
bib11653828_18281206_144028_281_0003_alto.xml-7-27	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4]
bib15975090_18950716_148377_83_0002_alto.xml-68-17	bib19227291_18971102_145289_132_0003_alto.xml-2-28	uträtta	3.0	[3, 3]
bib15975090_18950716_148377_83_0002_alto.xml-68-17	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4]
bib11653828_18030321_144028_65_0004_alto.xml-2-32	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4]
bib15975090_18950716_148377_83_0002_alto.xml-68-17	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 3, 4]
bib11653828_18270514_144028_111_0004_alto.xml-1-34	bib11653830_18970304_146968_18_0003_alto.xml-177-8	uträtta	4.0	[4, 4]
bib11653828_18270514_144028_111_0004_alto.xml-1-34	bib11653830_18950607_146968_64_0003_alto.xml-11-10	uträtta	4.0	[3, 4, 4]
bib11653828_18100628_144028_148_0002_alto.xml-6-90	bib13506739_18201009_144030_234_0011_alto.xml-14-28	uträtta	4.0	[4, 4]
bib11653828_18100628_144028_148_0002_alto.xml-6-90	bib15650835_18960404_146472_52_0003_alto.xml-38-48	uträtta	4.0	[4, 4]
bib11653828_18100628_144028_148_0002_alto.xml-6-90	bib15760690_18950403_145050_52_0003_alto.xml-202-14	uträtta	4.0	[3, 4, 4]
bib11653828_18100628_144028_148_0002_alto.xml-6-90	bib19277330_18950829_0_102_0003_alto.xml-34-7	uträtta	4.0	[4, 3, 4]
bib19227291_18970812_145289_96_0002_alto.xml-137-8	bib19277277_18280603_147682_127_0001_alto.xml-4-10	uträtta	4.0	[4, 4, 3]
bib19227291_18970812_145289_96_0002_alto.xml-137-8	bib19277277_18290601_147682_124_0006_alto.xml-11-21	uträtta	4.0	[4, 4]
bib11653828_18110614_144028_136_0004_alto.xml-3-5	bib15975090_18950716_148377_83_0002_alto.xml-68-17	uträtta	4.0	[4, 4]
bib19227306_18271023_147700_17_0003_alto.xml-7-12	bib19277180_18951104_147374_90_0004_alto.xml-28-21	uträtta	4.0	[4, 4]
bib11653815_18960118_146944_5_0004_alto.xml-0-44	bib13506739_18270919_144030_219_0004_alto.xml-11-11	uträtta	4.0	[4, 4]
bib13506739_18210316_144030_63_0016_alto.xml-12-32	bib19277277_18280221_147682_44_0004_alto.xml-6-56	uträtta	4.0	[4, 4, 4]
bib11653815_18970616_146944_67_0002_alto.xml-80-99	bib15869824_18950731_145700_61_0003_alto.xml-138-21	uträtta	4.0	[4, 4]
bib13506739_18210316_144030_63_0016_alto.xml-12-32	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4, 4, 4]
bib13506739_18210316_144030_63_0016_alto.xml-12-32	bib15761097_18951112_145020_134_0002_alto.xml-119-13	uträtta	4.0	[4, 4]
bib15975087_18950202_145596_19_0003_alto.xml-56-29	bib19277349_18950115_147403_6_0003_alto.xml-135-34	uträtta	4.0	[3, 4, 4]
bib11653811_19031219_145317_197_0003_alto.xml-20-52	bib13506739_18210316_144030_63_0016_alto.xml-12-32	uträtta	4.0	[4, 4]
bib11653838_19030522_147024_21_0002_alto.xml-95-6	bib15650837_18110810_146391_62_0002_alto.xml-0-52	uträtta	4.0	[4, 4]
bib11653823_18250820_144010_191_0001_alto.xml-15-16	bib19277346_18240911_147394_37_0002_alto.xml-10-10	uträtta	4.0	[4, 4]
bib11653823_18250820_144010_191_0001_alto.xml-15-16	bib19223423_17961119_145063_46_0004_alto.xml-2-19	uträtta	4.0	[4, 4]
bib13506739_18210316_144030_63_0016_alto.xml-12-32	bib19227291_18970812_145289_96_0002_alto.xml-137-8	uträtta	4.0	[4, 4]
bib13506739_18110913_144030_213_0008_alto.xml-4-46	bib19277277_18270917_147682_217_0004_alto.xml-48-52	uträtta	4.0	[4, 4]
bib11653823_18250820_144010_191_0001_alto.xml-15-16	bib13506739_17960209_144030_32_0008_alto.xml-2-31	uträtta	4.0	[4, 4]
bib11653823_18250820_144010_191_0001_alto.xml-15-16	bib13506739_18270919_144030_219_0004_alto.xml-11-11	uträtta	3.0	[3, 3]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib15978012_18950315_148361_63_0002_alto.xml-8-29	vegetation	4.0	[4, 4]
bib11653828_18110716_144028_162_0003_alto.xml-2-13	bib19225758_18950308_144022_57_0002_alto.xml-216-22	vegetation	4.0	[4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib15761097_18950427_145020_50_0006_alto.xml-90-8	vegetation	4.0	[4, 4]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib19277180_18950530_147374_44_0003_alto.xml-63-10	vegetation	4.0	[4, 4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib15873371_18950711_145112_185_0001_alto.xml-1-49	vegetation	4.0	[4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib19227291_18300113_145289_2_0002_alto.xml-9-41	vegetation	4.0	[4, 4]
bib11653828_18121216_144028_293_0003_alto.xml-10-66	bib11653828_18210529_144028_124_0007_alto.xml-5-6	vegetation	4.0	[4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib19277180_18951205_147374_99_0002_alto.xml-22-7	vegetation	4.0	[4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib19277277_18270702_147682_151_0001_alto.xml-32-1	vegetation	4.0	[4, 4, 3]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib15760690_18950706_145050_101_0003_alto.xml-18-12	vegetation	4.0	[4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib19277277_18950418_147683_104_0007_alto.xml-6-2	vegetation	4.0	[4, 4]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib15761097_18950921_145020_112_0005_alto.xml-49-5	vegetation	4.0	[4, 4, 4]
bib15760690_18950207_145050_22_0003_alto.xml-69-59	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib15650835_18950426_146472_37_0002_alto.xml-53-20	bib19225758_18950216_144022_40_0005_alto.xml-68-9	vegetation	4.0	[4, 4]
bib11653823_18220720_144010_166_0001_alto.xml-0-15	bib11653823_18260714_144010_160_0002_alto.xml-4-21	vegetation	4.0	[4, 4]
bib15650835_18950426_146472_37_0002_alto.xml-53-20	bib19277277_18951103_147683_300_0003_alto.xml-162-5	vegetation	4.0	[4, 4]
bib11653823_18260714_144010_160_0002_alto.xml-4-21	bib19277277_18950623_147683_168_0002_alto.xml-109-2	vegetation	4.0	[4, 4]
bib15873371_18950831_145112_237_0004_alto.xml-15-0	bib19277277_18300608_147682_129_0001_alto.xml-5-7	vegetation	4.0	[4, 4, 4]
bib11653823_18220720_144010_166_0001_alto.xml-0-15	bib11653828_18180221_144028_43_0002_alto.xml-10-41	vegetation	4.0	[4, 4]
bib11653828_18150919_144028_217_0001_alto.xml-10-40	bib19227291_18260125_145289_4_0001_alto.xml-0-57	vegetation	4.0	[4, 4, 4]
bib11653823_18220720_144010_166_0001_alto.xml-0-15	bib15650837_18300609_146391_46_0001_alto.xml-9-34	vegetation	4.0	[4, 4]
bib11653823_18220720_144010_166_0001_alto.xml-0-15	bib19225758_18950809_144022_183_0001_alto.xml-22-48	vegetation	4.0	[4, 4]
bib11653806_18090117_145120_9_0001_alto.xml-3-7	bib19277180_18951205_147374_99_0002_alto.xml-22-7	vegetation	4.0	[4, 4]
bib11653828_18240524_144028_119_0004_alto.xml-10-20	bib19227291_18961121_145289_141_0003_alto.xml-116-21	vegetation	4.0	[4, 4]
bib11653828_18240805_144028_179_0003_alto.xml-9-8	bib11653828_18261010_144028_235_0004_alto.xml-1-32	vegetation	4.0	[4, 4]
bib11653823_18260714_144010_160_0002_alto.xml-4-21	bib19277277_18270702_147682_151_0001_alto.xml-32-1	vegetation	4.0	[4, 4]
bib15760690_18950706_145050_101_0003_alto.xml-18-12	bib15761097_18950427_145020_50_0006_alto.xml-90-8	vegetation	4.0	[4, 4]
bib11653811_18950713_145317_106_0002_alto.xml-2-4	bib13506739_18260705_144030_141_0001_alto.xml-4-8	vegetation	4.0	[4, 4, 4]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib19277301_18960827_145146_70_0002_alto.xml-138-5	vegetation	4.0	[4, 4]
bib11653828_18240805_144028_179_0003_alto.xml-9-8	bib11653828_18290812_144028_184_0001_alto.xml-8-31	vegetation	4.0	[4, 4, 4]
bib11653828_18240805_144028_179_0003_alto.xml-9-8	bib11653828_18300605_144028_127_0001_alto.xml-11-32	vegetation	4.0	[4, 4]
bib11653828_18240805_144028_179_0003_alto.xml-9-8	bib19277277_18270510_147682_108_0001_alto.xml-2-29	vegetation	4.0	[4, 4]
bib11653828_18240805_144028_179_0003_alto.xml-9-8	bib19277277_18270530_147682_124_0001_alto.xml-15-10	vegetation	4.0	[4, 4]
bib15650835_18951112_146472_95_0002_alto.xml-45-5	bib15760600_18950720_146401_85_0003_alto.xml-244-10	vegetation	4.0	[4, 4]
bib15873371_18950831_145112_237_0004_alto.xml-15-0	bib19227291_18300407_145289_14_0002_alto.xml-18-65	vegetation	4.0	[4, 4]
bib15760600_18951017_146401_123_0002_alto.xml-177-65	bib19225772_18191005_148004_114_0002_alto.xml-11-9	vegetation	4.0	[4, 4, 4]
bib11653828_18150919_144028_217_0001_alto.xml-10-40	bib11653828_18180221_144028_43_0002_alto.xml-10-41	vegetation	4.0	[4, 4]
bib15650835_18950426_146472_37_0002_alto.xml-53-20	bib19227291_18260125_145289_4_0001_alto.xml-0-57	vegetation	4.0	[4, 4]
bib15760600_18951017_146401_123_0004_alto.xml-50-26	bib19277277_18300603_147682_125_0001_alto.xml-14-34	vegetation	4.0	[4, 4]
bib11653830_18950422_146968_46_0004_alto.xml-36-10	bib19225772_18191005_148004_114_0002_alto.xml-11-9	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib13506739_18260705_144030_141_0001_alto.xml-4-8	vegetation	4.0	[4, 4, 4]
bib19227291_18961121_145289_141_0003_alto.xml-116-21	bib19227462_18950831_147640_202_0004_alto.xml-100-5	vegetation	4.0	[4, 4, 4]
bib19227291_18961121_145289_141_0003_alto.xml-116-21	bib19227462_18950822_147640_194_0003_alto.xml-38-26	vegetation	4.0	[4, 4]
bib15760690_18950706_145050_101_0003_alto.xml-18-12	bib19277180_18950522_147374_42_0003_alto.xml-125-6	vegetation	4.0	[4, 4]
bib15760690_18950706_145050_101_0003_alto.xml-18-12	bib19277277_18290604_147682_127_0002_alto.xml-27-24	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib11653828_18300302_144028_50_0001_alto.xml-0-0	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib11653828_18261010_144028_235_0004_alto.xml-1-32	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib19277277_18950623_147683_168_0002_alto.xml-109-2	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib19277277_18270711_147682_159_0001_alto.xml-9-19	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib19227462_18950831_147640_202_0004_alto.xml-100-5	vegetation	4.0	[4, 4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib15761097_18950427_145020_50_0006_alto.xml-90-8	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib15760690_18950706_145050_101_0003_alto.xml-18-12	vegetation	4.0	[4, 4]
bib11653828_18100908_144028_210_0001_alto.xml-2-29	bib11653828_18110410_144028_84_0002_alto.xml-4-26	vegetation	4.0	[3, 4, 4]
bib11653806_18150704_145120_70_0002_alto.xml-19-51	bib11653828_18010724_144028_165_0002_alto.xml-7-9	vegetation	4.0	[4, 4]
bib11653806_18150704_145120_70_0002_alto.xml-19-51	bib11653828_18160802_144028_177_0001_alto.xml-3-16	vegetation	4.0	[4, 4]
bib11653806_18150704_145120_70_0002_alto.xml-19-51	bib11653828_18211022_144028_247_0001_alto.xml-5-10	vegetation	4.0	[4, 4]
bib11653806_18150704_145120_70_0002_alto.xml-19-51	bib11653838_19010816_147024_33_0002_alto.xml-68-0	vegetation	4.0	[4, 4]
bib15650814_18951018_146365_244_0003_alto.xml-128-51	bib19277277_18950512_147683_128_0002_alto.xml-171-34	vegetation	4.0	[4, 4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib15650814_18950418_146365_90_0001_alto.xml-58-8	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib15650837_18300127_146391_8_0002_alto.xml-4-41	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib15761097_18950427_145020_50_0006_alto.xml-90-8	vegetation	4.0	[4, 4]
bib15650814_18951004_146365_232_0003_alto.xml-126-18	bib19227291_18260125_145289_4_0001_alto.xml-0-57	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib15873371_18950419_145112_105_0004_alto.xml-11-7	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib15873371_18950516_145112_132_0002_alto.xml-95-13	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib19225758_18950518_144022_115_0008_alto.xml-86-18	vegetation	4.0	[4, 4]
bib11653828_18261010_144028_235_0004_alto.xml-1-32	bib19277277_18270702_147682_151_0001_alto.xml-32-1	vegetation	4.0	[4, 4]
bib11653811_18991111_145317_174_0002_alto.xml-65-25	bib11653828_18300219_144028_41_0001_alto.xml-3-17	vegetation	4.0	[4, 4]
bib19227291_18961121_145289_141_0003_alto.xml-116-21	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4, 4]
bib19227291_18961121_145289_141_0003_alto.xml-116-21	bib19277277_18950418_147683_104_0007_alto.xml-6-2	vegetation	4.0	[4, 4]
bib19227291_18961121_145289_141_0003_alto.xml-116-21	bib19277277_18950623_147683_168_0002_alto.xml-109-2	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib15650814_18950418_146365_90_0001_alto.xml-58-8	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib15650814_18950418_146365_90_0001_alto.xml-58-8	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib15650837_18300127_146391_8_0002_alto.xml-4-41	vegetation	4.0	[4, 4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib15760690_18950706_145050_101_0003_alto.xml-18-12	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib15873371_18950711_145112_185_0001_alto.xml-1-49	vegetation	4.0	[4, 4]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib13506739_18221211_144030_289_0005_alto.xml-14-25	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib19227291_18170115_145289_3_0002_alto.xml-6-9	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib19227291_18300113_145289_2_0002_alto.xml-9-41	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib19227462_18950822_147640_194_0003_alto.xml-38-26	vegetation	4.0	[4, 4]
bib19227306_18280603_147700_23_0003_alto.xml-3-13	bib19277277_18951103_147683_300_0003_alto.xml-162-5	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib19277180_18950522_147374_42_0003_alto.xml-125-6	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib19277277_18950623_147683_168_0002_alto.xml-109-2	vegetation	4.0	[4, 4]
bib11653811_18950713_145317_106_0002_alto.xml-2-4	bib11653828_18300302_144028_50_0001_alto.xml-0-0	vegetation	4.0	[4, 4]
bib11653828_18260518_144028_112_0004_alto.xml-0-9	bib19277277_18951103_147683_300_0003_alto.xml-162-5	vegetation	4.0	[4, 4]
bib11653828_18260320_144028_65_0002_alto.xml-13-38	bib11653828_18261010_144028_235_0004_alto.xml-1-32	vegetation	4.0	[4, 4]
bib11653838_19011213_147024_50_0003_alto.xml-157-16	bib15650835_18950426_146472_37_0002_alto.xml-53-20	vegetation	4.0	[4, 4]
bib11653830_18970823_146968_67_0001_alto.xml-67-12	bib19225772_18191005_148004_114_0002_alto.xml-11-9	vegetation	4.0	[4, 4]
bib15760690_18950706_145050_101_0003_alto.xml-18-12	bib19225758_18950518_144022_115_0008_alto.xml-86-18	vegetation	4.0	[4, 4, 4]
bib11653811_18950713_145317_106_0002_alto.xml-2-4	bib11653828_18260320_144028_65_0002_alto.xml-13-38	vegetation	4.0	[4, 4]
bib11653806_18150704_145120_70_0002_alto.xml-19-51	bib11653811_18971227_145317_200_0004_alto.xml-71-12	vegetation	4.0	[4, 4]
bib15760690_18950706_145050_101_0003_alto.xml-18-12	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19277180_18950522_147374_42_0003_alto.xml-125-6	vegetation	4.0	[4, 4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19277180_18950429_147374_35_0002_alto.xml-35-12	vegetation	4.0	[4, 4]
bib11653830_18970617_146968_48_0002_alto.xml-100-25	bib19277277_18300505_147682_102_0001_alto.xml-9-14	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19227462_18950822_147640_194_0003_alto.xml-38-26	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19227291_18961121_145289_141_0003_alto.xml-116-21	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19225758_18950518_144022_115_0008_alto.xml-86-18	vegetation	4.0	[4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib15760690_18950207_145050_22_0003_alto.xml-69-59	vegetation	4.0	[4, 3, 4, 4]
bib11653828_18110410_144028_84_0002_alto.xml-4-26	bib19277277_18950623_147683_168_0002_alto.xml-109-2	vegetation	4.0	[4, 4]
bib11653828_18230211_144028_34_0002_alto.xml-3-1	bib11653830_18970218_146968_14_0003_alto.xml-154-17	vegetation	4.0	[4, 4]
bib19227462_18950831_147640_202_0004_alto.xml-100-5	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib19227462_18950822_147640_194_0003_alto.xml-38-26	bib19277180_18950429_147374_35_0002_alto.xml-35-12	vegetation	4.0	[4, 4]
bib11653823_18300209_144010_32_0001_alto.xml-23-7	bib19225758_18950518_144022_115_0008_alto.xml-86-18	vegetation	4.0	[4, 4]
bib11653823_18300209_144010_32_0001_alto.xml-23-7	bib19227462_18950917_147640_216_0003_alto.xml-219-16	vegetation	4.0	[4, 4]
bib11653806_18110827_145120_99_0002_alto.xml-3-75	bib11653823_18300510_144010_106_0001_alto.xml-5-30	vegetation	4.0	[4, 4]
