identifier1	identifier2	lemma
modern_corpus_spanish-572144-160	old_corpus_spanish-130646-667	quemar
modern_corpus_spanish-572144-160	modern_corpus_spanish-869757-386	quemar
modern_corpus_spanish-374984-333	modern_corpus_spanish-679022-684	quemar
modern_corpus_spanish-374984-333	modern_corpus_spanish-790325-261	quemar
modern_corpus_spanish-374984-333	old_corpus_spanish-352450-292	quemar
modern_corpus_spanish-572144-160	old_corpus_spanish-473348-177	quemar
modern_corpus_spanish-701456-488	old_corpus_spanish-285229-277	quemar
old_corpus_spanish-351378-402	old_corpus_spanish-473348-177	quemar
modern_corpus_spanish-701456-488	modern_corpus_spanish-790325-261	quemar
modern_corpus_spanish-679022-684	modern_corpus_spanish-790325-261	quemar
modern_corpus_spanish-679022-684	modern_corpus_spanish-869757-386	quemar
old_corpus_spanish-12284-349	old_corpus_spanish-16049-345	quemar
modern_corpus_spanish-679022-684	old_corpus_spanish-12284-349	quemar
modern_corpus_spanish-679022-684	old_corpus_spanish-152289-231	quemar
old_corpus_spanish-16049-345	old_corpus_spanish-229046-374	quemar
modern_corpus_spanish-679022-684	old_corpus_spanish-352450-292	quemar
modern_corpus_spanish-679107-172	old_corpus_spanish-169405-134	quemar
modern_corpus_spanish-76904-417	old_corpus_spanish-644106-831	quemar
modern_corpus_spanish-76904-417	old_corpus_spanish-152289-231	quemar
modern_corpus_spanish-790325-261	modern_corpus_spanish-805412-363	quemar
modern_corpus_spanish-790325-261	old_corpus_spanish-12284-349	quemar
modern_corpus_spanish-790325-261	old_corpus_spanish-285229-277	quemar
modern_corpus_spanish-584394-899	old_corpus_spanish-16049-345	quemar
old_corpus_spanish-169405-134	old_corpus_spanish-644106-831	quemar
modern_corpus_spanish-584394-899	old_corpus_spanish-375157-153	quemar
old_corpus_spanish-130646-667	old_corpus_spanish-169405-134	quemar
old_corpus_spanish-130646-667	old_corpus_spanish-173380-1678	quemar
old_corpus_spanish-130646-667	old_corpus_spanish-229046-374	quemar
old_corpus_spanish-130646-667	old_corpus_spanish-666124-259	quemar
modern_corpus_spanish-811202-253	modern_corpus_spanish-884782-235	quemar
old_corpus_spanish-352450-292	old_corpus_spanish-473348-177	quemar
modern_corpus_spanish-572144-160	old_corpus_spanish-554757-85	quemar
modern_corpus_spanish-584394-899	old_corpus_spanish-351378-402	quemar
modern_corpus_spanish-374984-333	old_corpus_spanish-130646-667	quemar
modern_corpus_spanish-309603-617	old_corpus_spanish-12284-349	quemar
modern_corpus_spanish-75550-252	old_corpus_spanish-318919-417	quemar
modern_corpus_spanish-28551-377	old_corpus_spanish-554757-85	quemar
modern_corpus_spanish-869757-386	old_corpus_spanish-644106-831	quemar
modern_corpus_spanish-187850-467	modern_corpus_spanish-701456-488	quemar
modern_corpus_spanish-309603-617	modern_corpus_spanish-811202-253	quemar
old_corpus_spanish-229046-374	old_corpus_spanish-351378-402	quemar
old_corpus_spanish-229046-374	old_corpus_spanish-375157-153	quemar
modern_corpus_spanish-855479-98	old_corpus_spanish-206960-123	quemar
modern_corpus_spanish-855479-98	old_corpus_spanish-352450-292	quemar
modern_corpus_spanish-178179-379	old_corpus_spanish-16049-345	quemar
old_corpus_spanish-373032-417	old_corpus_spanish-473348-177	quemar
modern_corpus_spanish-884782-235	old_corpus_spanish-666124-259	quemar
modern_corpus_spanish-178179-379	modern_corpus_spanish-387708-273	quemar
modern_corpus_spanish-884782-235	old_corpus_spanish-16049-345	quemar
modern_corpus_spanish-309603-617	modern_corpus_spanish-679022-684	quemar
modern_corpus_spanish-28551-377	old_corpus_spanish-169405-134	quemar
modern_corpus_spanish-75550-252	modern_corpus_spanish-811202-253	quemar
modern_corpus_spanish-75550-252	old_corpus_spanish-12284-349	quemar
modern_corpus_spanish-309603-617	modern_corpus_spanish-75550-252	quemar
modern_corpus_spanish-187850-467	old_corpus_spanish-229046-374	quemar
modern_corpus_spanish-28551-377	old_corpus_spanish-206960-123	quemar
modern_corpus_spanish-187850-467	modern_corpus_spanish-76904-417	quemar
modern_corpus_spanish-28551-377	old_corpus_spanish-352450-292	quemar
modern_corpus_spanish-187850-467	old_corpus_spanish-351378-402	quemar
modern_corpus_spanish-178179-379	old_corpus_spanish-373032-417	quemar
modern_corpus_spanish-309603-617	modern_corpus_spanish-584394-899	quemar
modern_corpus_spanish-187850-467	old_corpus_spanish-16049-345	quemar
modern_corpus_spanish-869757-386	old_corpus_spanish-285229-277	quemar
modern_corpus_spanish-766489-117	modern_corpus_spanish-89639-821	saludar
old_corpus_spanish-360176-313	old_corpus_spanish-675248-342	saludar
modern_corpus_spanish-221162-539	modern_corpus_spanish-278394-392	saludar
old_corpus_spanish-110901-744	old_corpus_spanish-372452-228	saludar
old_corpus_spanish-387192-165	old_corpus_spanish-631346-347	saludar
old_corpus_spanish-295214-699	old_corpus_spanish-368737-623	saludar
modern_corpus_spanish-56264-806	old_corpus_spanish-536932-141	saludar
modern_corpus_spanish-142274-247	modern_corpus_spanish-89639-821	saludar
modern_corpus_spanish-410035-404	old_corpus_spanish-200382-303	saludar
modern_corpus_spanish-56264-806	old_corpus_spanish-91824-377	saludar
old_corpus_spanish-194180-252	old_corpus_spanish-631346-347	saludar
old_corpus_spanish-194180-252	old_corpus_spanish-675248-342	saludar
modern_corpus_spanish-293135-306	old_corpus_spanish-552364-178	saludar
modern_corpus_spanish-158040-766	old_corpus_spanish-194180-252	saludar
modern_corpus_spanish-275585-670	old_corpus_spanish-362791-516	saludar
modern_corpus_spanish-115815-618	modern_corpus_spanish-89639-821	saludar
modern_corpus_spanish-425241-650	old_corpus_spanish-599738-429	saludar
modern_corpus_spanish-115815-618	old_corpus_spanish-536932-141	saludar
modern_corpus_spanish-289553-428	old_corpus_spanish-362791-516	saludar
modern_corpus_spanish-425241-650	old_corpus_spanish-360176-313	saludar
modern_corpus_spanish-115815-618	old_corpus_spanish-91824-377	saludar
modern_corpus_spanish-216891-446	old_corpus_spanish-362791-516	saludar
modern_corpus_spanish-852268-353	old_corpus_spanish-379837-876	satélite
modern_corpus_spanish-35571-796	old_corpus_spanish-137994-448	satélite
modern_corpus_spanish-429136-852	old_corpus_spanish-133676-386	satélite
modern_corpus_spanish-429136-852	old_corpus_spanish-360084-548	satélite
modern_corpus_spanish-35571-796	modern_corpus_spanish-779783-249	satélite
modern_corpus_spanish-221507-632	modern_corpus_spanish-696262-471	satélite
modern_corpus_spanish-221507-632	modern_corpus_spanish-877254-304	satélite
modern_corpus_spanish-35571-796	modern_corpus_spanish-877252-239	satélite
modern_corpus_spanish-873282-266	modern_corpus_spanish-877254-304	satélite
modern_corpus_spanish-221507-632	old_corpus_spanish-252519-444	satélite
modern_corpus_spanish-221507-632	old_corpus_spanish-398262-110	satélite
modern_corpus_spanish-35571-796	old_corpus_spanish-96411-574	satélite
modern_corpus_spanish-429125-758	old_corpus_spanish-137994-448	satélite
modern_corpus_spanish-221507-632	old_corpus_spanish-163466-344	satélite
modern_corpus_spanish-905191-621	old_corpus_spanish-107779-382	satélite
old_corpus_spanish-107779-382	old_corpus_spanish-113707-1158	satélite
old_corpus_spanish-107779-382	old_corpus_spanish-163466-344	satélite
modern_corpus_spanish-221546-720	old_corpus_spanish-163466-344	satélite
modern_corpus_spanish-221546-720	old_corpus_spanish-247024-284	satélite
old_corpus_spanish-23185-442	old_corpus_spanish-252519-444	satélite
old_corpus_spanish-107779-382	old_corpus_spanish-492913-338	satélite
modern_corpus_spanish-905191-621	old_corpus_spanish-133676-386	satélite
modern_corpus_spanish-429125-758	old_corpus_spanish-113707-1158	satélite
modern_corpus_spanish-905191-621	old_corpus_spanish-23185-442	satélite
modern_corpus_spanish-429125-758	old_corpus_spanish-517199-620	satélite
modern_corpus_spanish-35571-796	old_corpus_spanish-398262-110	satélite
modern_corpus_spanish-281487-624	old_corpus_spanish-96411-574	satélite
modern_corpus_spanish-873282-266	old_corpus_spanish-517199-620	satélite
modern_corpus_spanish-254928-924	modern_corpus_spanish-429136-852	satélite
old_corpus_spanish-492913-338	old_corpus_spanish-517199-620	satélite
modern_corpus_spanish-773016-422	old_corpus_spanish-128278-376	satélite
modern_corpus_spanish-281487-624	old_corpus_spanish-252519-444	satélite
modern_corpus_spanish-281487-624	modern_corpus_spanish-884206-1263	satélite
modern_corpus_spanish-429125-758	modern_corpus_spanish-779783-249	satélite
modern_corpus_spanish-884206-1263	old_corpus_spanish-359990-917	satélite
modern_corpus_spanish-281487-624	modern_corpus_spanish-877252-239	satélite
modern_corpus_spanish-281487-624	modern_corpus_spanish-429125-758	satélite
modern_corpus_spanish-772988-434	old_corpus_spanish-517199-620	satélite
modern_corpus_spanish-429125-758	modern_corpus_spanish-429136-852	satélite
modern_corpus_spanish-696262-471	old_corpus_spanish-107779-382	satélite
modern_corpus_spanish-696262-471	old_corpus_spanish-379837-876	satélite
modern_corpus_spanish-696262-471	old_corpus_spanish-517199-620	satélite
old_corpus_spanish-133676-386	old_corpus_spanish-96411-574	satélite
modern_corpus_spanish-772988-434	old_corpus_spanish-492913-338	satélite
modern_corpus_spanish-281457-1142	old_corpus_spanish-352993-418	satélite
old_corpus_spanish-128278-376	old_corpus_spanish-252519-444	satélite
modern_corpus_spanish-772988-434	old_corpus_spanish-23185-442	satélite
modern_corpus_spanish-779783-249	old_corpus_spanish-352993-418	satélite
old_corpus_spanish-113707-1158	old_corpus_spanish-95640-725	satélite
modern_corpus_spanish-280266-515	old_corpus_spanish-517199-620	satélite
modern_corpus_spanish-280266-515	modern_corpus_spanish-429125-758	satélite
modern_corpus_spanish-873282-266	old_corpus_spanish-96411-574	satélite
modern_corpus_spanish-779783-249	modern_corpus_spanish-877254-304	satélite
modern_corpus_spanish-281516-935	old_corpus_spanish-492913-338	satélite
old_corpus_spanish-252519-444	old_corpus_spanish-359990-917	satélite
modern_corpus_spanish-779783-249	old_corpus_spanish-133676-386	satélite
modern_corpus_spanish-280266-515	old_corpus_spanish-137994-448	satélite
modern_corpus_spanish-779783-249	old_corpus_spanish-137994-448	satélite
modern_corpus_spanish-877254-304	old_corpus_spanish-517199-620	satélite
old_corpus_spanish-113707-1158	old_corpus_spanish-133676-386	satélite
modern_corpus_spanish-873282-266	old_corpus_spanish-133859-245	satélite
modern_corpus_spanish-877254-304	old_corpus_spanish-247024-284	satélite
modern_corpus_spanish-877254-304	old_corpus_spanish-113707-1158	satélite
modern_corpus_spanish-877252-239	old_corpus_spanish-95640-725	satélite
modern_corpus_spanish-877252-239	old_corpus_spanish-107779-382	satélite
modern_corpus_spanish-281457-1142	modern_corpus_spanish-281487-624	satélite
modern_corpus_spanish-753436-239	old_corpus_spanish-393291-398	servidor
modern_corpus_spanish-753436-239	modern_corpus_spanish-784534-560	servidor
modern_corpus_spanish-511390-560	old_corpus_spanish-144163-484	servidor
modern_corpus_spanish-223828-392	old_corpus_spanish-532405-158	servidor
modern_corpus_spanish-93015-394	old_corpus_spanish-336983-312	servidor
modern_corpus_spanish-543312-276	modern_corpus_spanish-898343-169	servidor
modern_corpus_spanish-93015-394	old_corpus_spanish-103001-386	servidor
old_corpus_spanish-172437-588	old_corpus_spanish-577464-584	servidor
modern_corpus_spanish-758247-436	modern_corpus_spanish-898343-169	servidor
old_corpus_spanish-237622-158	old_corpus_spanish-243530-330	servidor
old_corpus_spanish-290886-275	old_corpus_spanish-580365-848	servidor
modern_corpus_spanish-739758-662	old_corpus_spanish-144163-484	servidor
modern_corpus_spanish-799779-532	old_corpus_spanish-336983-312	servidor
modern_corpus_spanish-799619-460	modern_corpus_spanish-898343-169	servidor
old_corpus_spanish-25902-398	old_corpus_spanish-25902-398	servidor
modern_corpus_spanish-758247-436	old_corpus_spanish-103212-296	servidor
old_corpus_spanish-290886-275	old_corpus_spanish-683823-107	servidor
modern_corpus_spanish-223828-392	modern_corpus_spanish-888164-324	servidor
modern_corpus_spanish-223828-392	old_corpus_spanish-336983-312	servidor
modern_corpus_spanish-223828-392	modern_corpus_spanish-784534-560	servidor
modern_corpus_spanish-799619-460	old_corpus_spanish-25902-398	servidor
modern_corpus_spanish-799665-376	modern_corpus_spanish-799779-532	servidor
modern_corpus_spanish-543312-276	modern_corpus_spanish-753436-239	servidor
modern_corpus_spanish-758246-322	modern_corpus_spanish-93015-394	servidor
modern_corpus_spanish-799665-376	modern_corpus_spanish-868622-711	servidor
modern_corpus_spanish-888164-324	modern_corpus_spanish-93014-418	servidor
modern_corpus_spanish-297587-392	old_corpus_spanish-25902-398	servidor
old_corpus_spanish-466751-395	old_corpus_spanish-580365-848	servidor
modern_corpus_spanish-739758-662	old_corpus_spanish-25902-398	servidor
old_corpus_spanish-299598-189	old_corpus_spanish-652787-200	sexo
modern_corpus_spanish-343218-662	modern_corpus_spanish-831755-189	sexo
modern_corpus_spanish-481573-813	old_corpus_spanish-141677-1225	sexo
modern_corpus_spanish-481573-813	old_corpus_spanish-512191-127	sexo
modern_corpus_spanish-332239-483	modern_corpus_spanish-882430-392	sexo
modern_corpus_spanish-334687-1299	old_corpus_spanish-317126-1104	sexo
modern_corpus_spanish-334687-1299	old_corpus_spanish-33808-488	sexo
modern_corpus_spanish-332239-483	modern_corpus_spanish-391639-58	sexo
old_corpus_spanish-352624-415	old_corpus_spanish-507436-710	sexo
old_corpus_spanish-361016-144	old_corpus_spanish-507436-710	sexo
modern_corpus_spanish-343218-662	modern_corpus_spanish-777896-57	sexo
modern_corpus_spanish-334687-1299	old_corpus_spanish-361016-144	sexo
old_corpus_spanish-33808-488	old_corpus_spanish-361016-144	sexo
modern_corpus_spanish-391639-58	modern_corpus_spanish-481573-813	sexo
modern_corpus_spanish-391639-58	modern_corpus_spanish-882430-392	sexo
modern_corpus_spanish-391639-58	old_corpus_spanish-366566-231	sexo
modern_corpus_spanish-332239-483	modern_corpus_spanish-507877-327	sexo
modern_corpus_spanish-566687-870	old_corpus_spanish-317126-1104	sexo
modern_corpus_spanish-507877-327	modern_corpus_spanish-772896-375	sexo
modern_corpus_spanish-777896-57	old_corpus_spanish-366566-231	sexo
modern_corpus_spanish-481573-813	old_corpus_spanish-352624-415	sexo
modern_corpus_spanish-777896-57	modern_corpus_spanish-896180-120	sexo
modern_corpus_spanish-561094-240	old_corpus_spanish-33808-488	sexo
modern_corpus_spanish-481573-813	modern_corpus_spanish-507877-327	sexo
modern_corpus_spanish-882428-359	old_corpus_spanish-297910-1089	sexo
old_corpus_spanish-108119-178	old_corpus_spanish-375409-258	sexo
modern_corpus_spanish-882428-359	old_corpus_spanish-82542-91	sexo
modern_corpus_spanish-882430-392	modern_corpus_spanish-896180-120	sexo
modern_corpus_spanish-498173-704	old_corpus_spanish-381088-621	sexo
modern_corpus_spanish-882430-392	modern_corpus_spanish-896286-577	sexo
old_corpus_spanish-108119-178	old_corpus_spanish-352624-415	sexo
modern_corpus_spanish-498173-704	old_corpus_spanish-375409-258	sexo
modern_corpus_spanish-417044-217	old_corpus_spanish-141677-1225	sexo
modern_corpus_spanish-417044-217	modern_corpus_spanish-882430-392	sexo
modern_corpus_spanish-498173-704	old_corpus_spanish-366566-231	sexo
modern_corpus_spanish-498173-704	old_corpus_spanish-299598-189	sexo
old_corpus_spanish-108119-178	old_corpus_spanish-141677-1225	sexo
old_corpus_spanish-108119-178	old_corpus_spanish-299598-189	sexo
old_corpus_spanish-108119-178	old_corpus_spanish-317126-1104	sexo
modern_corpus_spanish-561094-240	old_corpus_spanish-512191-127	sexo
modern_corpus_spanish-561094-240	old_corpus_spanish-652787-200	sexo
modern_corpus_spanish-561094-240	old_corpus_spanish-366566-231	sexo
old_corpus_spanish-297910-1089	old_corpus_spanish-507436-710	sexo
modern_corpus_spanish-777896-57	modern_corpus_spanish-882428-359	sexo
modern_corpus_spanish-896286-577	old_corpus_spanish-352624-415	sexo
old_corpus_spanish-317126-1104	old_corpus_spanish-512191-127	sexo
modern_corpus_spanish-896286-577	old_corpus_spanish-129307-105	sexo
modern_corpus_spanish-417044-217	old_corpus_spanish-299598-189	sexo
modern_corpus_spanish-896180-120	old_corpus_spanish-361016-144	sexo
old_corpus_spanish-366566-231	old_corpus_spanish-652787-200	sexo
modern_corpus_spanish-831755-189	modern_corpus_spanish-896180-120	sexo
modern_corpus_spanish-896180-120	old_corpus_spanish-33808-488	sexo
modern_corpus_spanish-481573-813	modern_corpus_spanish-777896-57	sexo
modern_corpus_spanish-561096-726	old_corpus_spanish-381088-621	sexo
modern_corpus_spanish-896180-120	old_corpus_spanish-129307-105	sexo
modern_corpus_spanish-773733-282	old_corpus_spanish-381088-621	sexo
modern_corpus_spanish-773733-282	old_corpus_spanish-317126-1104	sexo
modern_corpus_spanish-773733-282	modern_corpus_spanish-815577-252	sexo
modern_corpus_spanish-773733-282	old_corpus_spanish-661296-186	sexo
modern_corpus_spanish-521178-334	modern_corpus_spanish-99555-369	socialista
modern_corpus_spanish-521178-334	modern_corpus_spanish-89138-783	socialista
modern_corpus_spanish-232470-320	modern_corpus_spanish-718453-756	socialista
modern_corpus_spanish-521178-334	old_corpus_spanish-339657-780	socialista
modern_corpus_spanish-232470-320	modern_corpus_spanish-704803-392	socialista
old_corpus_spanish-98251-387	old_corpus_spanish-98931-214	socialista
modern_corpus_spanish-217036-652	old_corpus_spanish-339657-780	socialista
old_corpus_spanish-98251-387	old_corpus_spanish-99883-386	socialista
modern_corpus_spanish-232470-320	old_corpus_spanish-205990-277	socialista
modern_corpus_spanish-89138-783	old_corpus_spanish-206003-205	socialista
modern_corpus_spanish-89138-783	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-217036-652	modern_corpus_spanish-506479-225	socialista
old_corpus_spanish-414518-273	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-521178-334	old_corpus_spanish-414518-273	socialista
modern_corpus_spanish-217036-652	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-718453-756	old_corpus_spanish-321505-671	socialista
modern_corpus_spanish-718453-756	old_corpus_spanish-608535-1698	socialista
modern_corpus_spanish-718453-756	old_corpus_spanish-612220-88	socialista
modern_corpus_spanish-217036-652	modern_corpus_spanish-232470-320	socialista
modern_corpus_spanish-521178-334	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-121335-139	modern_corpus_spanish-205634-750	socialista
modern_corpus_spanish-715197-428	old_corpus_spanish-608535-1698	socialista
old_corpus_spanish-543092-99	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-157768-1527	modern_corpus_spanish-217036-652	socialista
old_corpus_spanish-543092-99	old_corpus_spanish-612220-88	socialista
old_corpus_spanish-543092-99	old_corpus_spanish-98931-214	socialista
old_corpus_spanish-543594-234	old_corpus_spanish-612220-88	socialista
old_corpus_spanish-543594-234	old_corpus_spanish-98931-214	socialista
modern_corpus_spanish-704803-392	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-704803-392	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-704803-392	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-157768-1527	modern_corpus_spanish-521178-334	socialista
modern_corpus_spanish-157768-1527	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-157768-1527	modern_corpus_spanish-99555-369	socialista
modern_corpus_spanish-658757-507	old_corpus_spanish-612220-88	socialista
modern_corpus_spanish-704383-1363	old_corpus_spanish-98251-387	socialista
modern_corpus_spanish-109114-445	old_corpus_spanish-339657-780	socialista
modern_corpus_spanish-18431-781	modern_corpus_spanish-232470-320	socialista
modern_corpus_spanish-18431-781	modern_corpus_spanish-521178-334	socialista
modern_corpus_spanish-658757-507	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-658757-507	modern_corpus_spanish-704803-392	socialista
modern_corpus_spanish-18431-781	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-590899-530	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-590899-530	modern_corpus_spanish-718453-756	socialista
modern_corpus_spanish-590899-530	old_corpus_spanish-206003-205	socialista
modern_corpus_spanish-590899-530	old_corpus_spanish-414518-273	socialista
modern_corpus_spanish-590899-530	old_corpus_spanish-99883-386	socialista
modern_corpus_spanish-715197-428	old_corpus_spanish-98931-214	socialista
old_corpus_spanish-321621-875	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-157768-1527	old_corpus_spanish-321621-875	socialista
modern_corpus_spanish-658757-507	modern_corpus_spanish-99555-369	socialista
old_corpus_spanish-321505-671	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-704383-1363	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-704383-1363	old_corpus_spanish-319735-313	socialista
modern_corpus_spanish-205634-750	modern_corpus_spanish-89138-783	socialista
modern_corpus_spanish-205634-750	modern_corpus_spanish-704383-1363	socialista
modern_corpus_spanish-121335-139	modern_corpus_spanish-506479-225	socialista
modern_corpus_spanish-205634-750	old_corpus_spanish-321621-875	socialista
modern_corpus_spanish-205634-750	modern_corpus_spanish-232470-320	socialista
modern_corpus_spanish-205634-750	old_corpus_spanish-414518-273	socialista
modern_corpus_spanish-205634-750	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-205634-750	old_corpus_spanish-608535-1698	socialista
modern_corpus_spanish-205634-750	old_corpus_spanish-612220-88	socialista
modern_corpus_spanish-121335-139	modern_corpus_spanish-590899-530	socialista
modern_corpus_spanish-121335-139	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-121335-139	old_corpus_spanish-612220-88	socialista
modern_corpus_spanish-121335-139	old_corpus_spanish-99883-386	socialista
modern_corpus_spanish-704383-1363	old_corpus_spanish-321505-671	socialista
old_corpus_spanish-339657-780	old_corpus_spanish-98251-387	socialista
old_corpus_spanish-49509-770	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-109114-445	modern_corpus_spanish-506479-225	socialista
modern_corpus_spanish-109114-445	modern_corpus_spanish-718453-756	socialista
modern_corpus_spanish-506479-225	modern_corpus_spanish-99555-369	socialista
modern_corpus_spanish-506479-225	old_corpus_spanish-321505-671	socialista
modern_corpus_spanish-506479-225	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-153480-676	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-153480-676	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-153480-676	old_corpus_spanish-98251-387	socialista
modern_corpus_spanish-157768-1527	modern_corpus_spanish-214292-735	socialista
modern_corpus_spanish-704383-1363	modern_corpus_spanish-715197-428	socialista
modern_corpus_spanish-704383-1363	modern_corpus_spanish-89138-783	socialista
modern_corpus_spanish-704383-1363	old_corpus_spanish-206003-205	socialista
old_corpus_spanish-339657-780	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-157768-1527	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-214292-735	modern_corpus_spanish-718453-756	socialista
modern_corpus_spanish-157768-1527	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-214292-735	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-214292-735	old_corpus_spanish-98251-387	socialista
old_corpus_spanish-447526-510	old_corpus_spanish-99883-386	socialista
modern_corpus_spanish-99555-369	old_corpus_spanish-98251-387	socialista
modern_corpus_spanish-99555-369	old_corpus_spanish-543092-99	socialista
old_corpus_spanish-447526-510	old_corpus_spanish-543594-234	socialista
old_corpus_spanish-447526-510	old_corpus_spanish-543092-99	socialista
old_corpus_spanish-321505-671	old_corpus_spanish-414518-273	socialista
modern_corpus_spanish-109114-445	old_corpus_spanish-98931-214	socialista
old_corpus_spanish-205990-277	old_corpus_spanish-543594-234	socialista
old_corpus_spanish-206003-205	old_corpus_spanish-206003-205	socialista
old_corpus_spanish-206003-205	old_corpus_spanish-321505-671	socialista
old_corpus_spanish-206003-205	old_corpus_spanish-49509-770	socialista
old_corpus_spanish-206003-205	old_corpus_spanish-543594-234	socialista
old_corpus_spanish-206003-205	old_corpus_spanish-99883-386	socialista
old_corpus_spanish-206176-85	old_corpus_spanish-339657-780	socialista
old_corpus_spanish-206176-85	old_corpus_spanish-447526-510	socialista
old_corpus_spanish-206176-85	old_corpus_spanish-543594-234	socialista
old_corpus_spanish-206176-85	old_corpus_spanish-98931-214	socialista
modern_corpus_spanish-91493-304	old_corpus_spanish-543594-234	socialista
modern_corpus_spanish-91493-304	modern_corpus_spanish-99555-369	socialista
modern_corpus_spanish-715197-428	modern_corpus_spanish-91493-304	socialista
modern_corpus_spanish-715197-428	old_corpus_spanish-319735-313	socialista
modern_corpus_spanish-715197-428	old_corpus_spanish-447526-510	socialista
modern_corpus_spanish-715197-428	old_corpus_spanish-543092-99	socialista
modern_corpus_spanish-214292-735	old_corpus_spanish-206003-205	socialista
modern_corpus_spanish-157768-1527	old_corpus_spanish-543594-234	socialista
old_corpus_spanish-447526-510	old_corpus_spanish-49509-770	socialista
modern_corpus_spanish-214292-735	modern_corpus_spanish-91493-304	socialista
modern_corpus_spanish-441766-213	old_corpus_spanish-686405-968	solicitud
modern_corpus_spanish-106824-873	old_corpus_spanish-664542-669	solicitud
modern_corpus_spanish-106824-873	old_corpus_spanish-423237-132	solicitud
old_corpus_spanish-490463-421	old_corpus_spanish-523788-397	solicitud
modern_corpus_spanish-197827-729	modern_corpus_spanish-515537-303	solicitud
modern_corpus_spanish-441766-213	old_corpus_spanish-253704-521	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-664542-669	solicitud
modern_corpus_spanish-444270-167	old_corpus_spanish-686094-410	solicitud
modern_corpus_spanish-444270-167	old_corpus_spanish-669865-524	solicitud
modern_corpus_spanish-472217-513	old_corpus_spanish-278310-225	solicitud
modern_corpus_spanish-444270-167	old_corpus_spanish-609567-1242	solicitud
modern_corpus_spanish-424106-514	old_corpus_spanish-664542-669	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-523788-397	solicitud
modern_corpus_spanish-424106-514	old_corpus_spanish-610497-1363	solicitud
modern_corpus_spanish-472217-513	old_corpus_spanish-253704-521	solicitud
modern_corpus_spanish-472217-513	old_corpus_spanish-203705-129	solicitud
modern_corpus_spanish-472217-513	old_corpus_spanish-112733-393	solicitud
modern_corpus_spanish-472217-513	modern_corpus_spanish-89034-130	solicitud
modern_corpus_spanish-197827-729	modern_corpus_spanish-475649-334	solicitud
old_corpus_spanish-307053-408	old_corpus_spanish-686405-968	solicitud
old_corpus_spanish-307053-408	old_corpus_spanish-664542-669	solicitud
old_corpus_spanish-523788-397	old_corpus_spanish-664542-669	solicitud
old_corpus_spanish-303775-1008	old_corpus_spanish-686094-410	solicitud
modern_corpus_spanish-424106-514	old_corpus_spanish-669865-524	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-669865-524	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-686094-410	solicitud
modern_corpus_spanish-472217-513	old_corpus_spanish-423237-132	solicitud
modern_corpus_spanish-446976-365	modern_corpus_spanish-54070-280	solicitud
old_corpus_spanish-669865-524	old_corpus_spanish-686094-410	solicitud
modern_corpus_spanish-446976-365	modern_corpus_spanish-472217-513	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-253704-521	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-263131-625	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-278310-225	solicitud
old_corpus_spanish-307053-408	old_corpus_spanish-523788-397	solicitud
modern_corpus_spanish-446976-365	old_corpus_spanish-303775-1008	solicitud
old_corpus_spanish-307053-408	old_corpus_spanish-609567-1242	solicitud
old_corpus_spanish-523788-397	old_corpus_spanish-590268-783	solicitud
modern_corpus_spanish-441766-213	modern_corpus_spanish-515537-303	solicitud
modern_corpus_spanish-441766-213	old_corpus_spanish-20528-1251	solicitud
modern_corpus_spanish-475649-334	old_corpus_spanish-610497-1363	solicitud
modern_corpus_spanish-475649-334	old_corpus_spanish-669865-524	solicitud
modern_corpus_spanish-197827-729	modern_corpus_spanish-370431-553	solicitud
