identifier1	identifier2	lemma	median_cleaned	judgments
modern_corpus_spanish-498173-704	old_corpus_spanish-375409-258	sexo	4.0	[4, 4]
modern_corpus_spanish-417044-217	old_corpus_spanish-141677-1225	sexo	4.0	[4, 4]
modern_corpus_spanish-417044-217	modern_corpus_spanish-882430-392	sexo	4.0	[4, 4]
modern_corpus_spanish-498173-704	old_corpus_spanish-366566-231	sexo	4.0	[4, 4, 3]
modern_corpus_spanish-498173-704	old_corpus_spanish-299598-189	sexo	4.0	[4, 4]
old_corpus_spanish-108119-178	old_corpus_spanish-141677-1225	sexo	4.0	[4, 4]
old_corpus_spanish-108119-178	old_corpus_spanish-299598-189	sexo	4.0	[4, 4]
old_corpus_spanish-108119-178	old_corpus_spanish-317126-1104	sexo	4.0	[4, 4]
modern_corpus_spanish-561094-240	old_corpus_spanish-512191-127	sexo	1.0	[1, 1]
modern_corpus_spanish-561094-240	old_corpus_spanish-652787-200	sexo	1.0	[1, 1]
modern_corpus_spanish-561094-240	old_corpus_spanish-366566-231	sexo	1.0	[2, 1, 1]
old_corpus_spanish-297910-1089	old_corpus_spanish-507436-710	sexo	2.0	[2, 2]
modern_corpus_spanish-777896-57	modern_corpus_spanish-882428-359	sexo	1.0	[1, 1]
modern_corpus_spanish-896286-577	old_corpus_spanish-352624-415	sexo	1.0	[1, 1, 2]
old_corpus_spanish-317126-1104	old_corpus_spanish-512191-127	sexo	4.0	[4, 4]
modern_corpus_spanish-896286-577	old_corpus_spanish-129307-105	sexo	1.0	[1, 1]
modern_corpus_spanish-417044-217	old_corpus_spanish-299598-189	sexo	4.0	[4, 4]
modern_corpus_spanish-896180-120	old_corpus_spanish-361016-144	sexo	1.0	[1, 1]
old_corpus_spanish-366566-231	old_corpus_spanish-652787-200	sexo	4.0	[4, 4]
modern_corpus_spanish-831755-189	modern_corpus_spanish-896180-120	sexo	4.0	[3, 4, 4]
modern_corpus_spanish-896180-120	old_corpus_spanish-33808-488	sexo	1.0	[1, 2, 1]
modern_corpus_spanish-481573-813	modern_corpus_spanish-777896-57	sexo	1.0	[1, 1]
modern_corpus_spanish-561096-726	old_corpus_spanish-381088-621	sexo	1.0	[1, 1]
modern_corpus_spanish-896180-120	old_corpus_spanish-129307-105	sexo	2.0	[2, 2]
modern_corpus_spanish-773733-282	old_corpus_spanish-381088-621	sexo	2.0	[2, 1, 2]
modern_corpus_spanish-773733-282	old_corpus_spanish-317126-1104	sexo	1.0	[1, 1]
modern_corpus_spanish-773733-282	modern_corpus_spanish-815577-252	sexo	4.0	[4, 4]
modern_corpus_spanish-773733-282	old_corpus_spanish-661296-186	sexo	1.0	[1, 1, 1]
modern_corpus_spanish-521178-334	modern_corpus_spanish-99555-369	socialista	4.0	[4, 4]
modern_corpus_spanish-521178-334	modern_corpus_spanish-89138-783	socialista	4.0	[4, 4, 4]
modern_corpus_spanish-232470-320	modern_corpus_spanish-718453-756	socialista	3.0	[3, 3, 3]
modern_corpus_spanish-521178-334	old_corpus_spanish-339657-780	socialista	4.0	[4, 4]
modern_corpus_spanish-232470-320	modern_corpus_spanish-704803-392	socialista	4.0	[4, 4]
old_corpus_spanish-98251-387	old_corpus_spanish-98931-214	socialista	4.0	[4, 4]
modern_corpus_spanish-217036-652	old_corpus_spanish-339657-780	socialista	4.0	[3, 4, 4]
old_corpus_spanish-98251-387	old_corpus_spanish-99883-386	socialista	4.0	[4, 4]
modern_corpus_spanish-232470-320	old_corpus_spanish-205990-277	socialista	3.0	[3, 3, 3]
modern_corpus_spanish-89138-783	old_corpus_spanish-206003-205	socialista	3.0	[3, 3]
modern_corpus_spanish-89138-783	old_corpus_spanish-447526-510	socialista	4.0	[4, 4]
modern_corpus_spanish-217036-652	modern_corpus_spanish-506479-225	socialista	3.0	[3, 3]
old_corpus_spanish-414518-273	old_corpus_spanish-447526-510	socialista	3.0	[3, 3, 4, 3]
modern_corpus_spanish-521178-334	old_corpus_spanish-414518-273	socialista	3.0	[3, 3]
modern_corpus_spanish-217036-652	modern_corpus_spanish-715197-428	socialista	4.0	[4, 4]
modern_corpus_spanish-718453-756	old_corpus_spanish-321505-671	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-718453-756	old_corpus_spanish-608535-1698	socialista	3.0	[3, 3]
modern_corpus_spanish-718453-756	old_corpus_spanish-612220-88	socialista	3.0	[3, 3]
modern_corpus_spanish-217036-652	modern_corpus_spanish-232470-320	socialista	4.0	[4, 4, 4, 4]
modern_corpus_spanish-521178-334	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
modern_corpus_spanish-121335-139	modern_corpus_spanish-205634-750	socialista	4.0	[4, 4]
modern_corpus_spanish-715197-428	old_corpus_spanish-608535-1698	socialista	3.0	[3, 3]
old_corpus_spanish-543092-99	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
modern_corpus_spanish-157768-1527	modern_corpus_spanish-217036-652	socialista	3.0	[3, 4, 3]
old_corpus_spanish-543092-99	old_corpus_spanish-612220-88	socialista	4.0	[4, 4]
old_corpus_spanish-543092-99	old_corpus_spanish-98931-214	socialista	3.0	[3, 3]
old_corpus_spanish-543594-234	old_corpus_spanish-612220-88	socialista	4.0	[4, 4, 4, 4]
old_corpus_spanish-543594-234	old_corpus_spanish-98931-214	socialista	3.0	[3, 3]
modern_corpus_spanish-704803-392	modern_corpus_spanish-715197-428	socialista	4.0	[4, 4]
modern_corpus_spanish-704803-392	old_corpus_spanish-447526-510	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-704803-392	old_corpus_spanish-49509-770	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	modern_corpus_spanish-521178-334	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	modern_corpus_spanish-715197-428	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	modern_corpus_spanish-99555-369	socialista	3.0	[3, 3]
modern_corpus_spanish-658757-507	old_corpus_spanish-612220-88	socialista	4.0	[4, 4]
modern_corpus_spanish-704383-1363	old_corpus_spanish-98251-387	socialista	3.0	[3, 3]
modern_corpus_spanish-109114-445	old_corpus_spanish-339657-780	socialista	4.0	[4, 4, 4]
modern_corpus_spanish-18431-781	modern_corpus_spanish-232470-320	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-18431-781	modern_corpus_spanish-521178-334	socialista	4.0	[4, 4]
modern_corpus_spanish-658757-507	modern_corpus_spanish-715197-428	socialista	4.0	[4, 4]
modern_corpus_spanish-658757-507	modern_corpus_spanish-704803-392	socialista	3.0	[4, 3, 3]
modern_corpus_spanish-18431-781	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
modern_corpus_spanish-590899-530	modern_corpus_spanish-715197-428	socialista	4.0	[4, 4]
modern_corpus_spanish-590899-530	modern_corpus_spanish-718453-756	socialista	3.0	[3, 3]
modern_corpus_spanish-590899-530	old_corpus_spanish-206003-205	socialista	3.0	[3, 3, 4]
modern_corpus_spanish-590899-530	old_corpus_spanish-414518-273	socialista	3.0	[3, 3, 3]
modern_corpus_spanish-590899-530	old_corpus_spanish-99883-386	socialista	3.0	[3, 3]
modern_corpus_spanish-715197-428	old_corpus_spanish-98931-214	socialista	3.0	[3, 3, 3]
old_corpus_spanish-321621-875	old_corpus_spanish-543594-234	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	old_corpus_spanish-321621-875	socialista	3.0	[3, 3, 4]
modern_corpus_spanish-658757-507	modern_corpus_spanish-99555-369	socialista	4.0	[4, 4]
old_corpus_spanish-321505-671	old_corpus_spanish-543594-234	socialista	4.0	[4, 4, 3]
modern_corpus_spanish-704383-1363	old_corpus_spanish-447526-510	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-704383-1363	old_corpus_spanish-319735-313	socialista	4.0	[4, 4]
modern_corpus_spanish-205634-750	modern_corpus_spanish-89138-783	socialista	4.0	[4, 4]
modern_corpus_spanish-205634-750	modern_corpus_spanish-704383-1363	socialista	3.0	[3, 3]
modern_corpus_spanish-121335-139	modern_corpus_spanish-506479-225	socialista	4.0	[4, 4, 4]
modern_corpus_spanish-205634-750	old_corpus_spanish-321621-875	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-205634-750	modern_corpus_spanish-232470-320	socialista	4.0	[4, 4]
modern_corpus_spanish-205634-750	old_corpus_spanish-414518-273	socialista	3.0	[3, 3]
modern_corpus_spanish-205634-750	old_corpus_spanish-49509-770	socialista	3.0	[3, 3, 4]
modern_corpus_spanish-205634-750	old_corpus_spanish-608535-1698	socialista	3.0	[3, 3, 2]
modern_corpus_spanish-205634-750	old_corpus_spanish-612220-88	socialista	4.0	[4, 4]
modern_corpus_spanish-121335-139	modern_corpus_spanish-590899-530	socialista	4.0	[4, 4]
modern_corpus_spanish-121335-139	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
modern_corpus_spanish-121335-139	old_corpus_spanish-612220-88	socialista	4.0	[4, 4, 3]
modern_corpus_spanish-121335-139	old_corpus_spanish-99883-386	socialista	3.0	[3, 3]
modern_corpus_spanish-704383-1363	old_corpus_spanish-321505-671	socialista	3.0	[3, 4, 3]
old_corpus_spanish-339657-780	old_corpus_spanish-98251-387	socialista	4.0	[4, 4]
old_corpus_spanish-49509-770	old_corpus_spanish-543594-234	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-109114-445	modern_corpus_spanish-506479-225	socialista	4.0	[4, 4]
modern_corpus_spanish-109114-445	modern_corpus_spanish-718453-756	socialista	4.0	[4, 4]
modern_corpus_spanish-506479-225	modern_corpus_spanish-99555-369	socialista	4.0	[4, 4]
modern_corpus_spanish-506479-225	old_corpus_spanish-321505-671	socialista	4.0	[4, 4]
modern_corpus_spanish-506479-225	old_corpus_spanish-447526-510	socialista	4.0	[4, 4]
modern_corpus_spanish-153480-676	modern_corpus_spanish-715197-428	socialista	4.0	[4, 4]
modern_corpus_spanish-153480-676	old_corpus_spanish-49509-770	socialista	3.0	[3, 3]
modern_corpus_spanish-153480-676	old_corpus_spanish-98251-387	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	modern_corpus_spanish-214292-735	socialista	3.0	[3, 3]
modern_corpus_spanish-704383-1363	modern_corpus_spanish-715197-428	socialista	3.0	[3, 3]
modern_corpus_spanish-704383-1363	modern_corpus_spanish-89138-783	socialista	3.0	[3, 3]
modern_corpus_spanish-704383-1363	old_corpus_spanish-206003-205	socialista	3.0	[3, 3, 2]
old_corpus_spanish-339657-780	old_corpus_spanish-49509-770	socialista	4.0	[4, 4]
modern_corpus_spanish-157768-1527	old_corpus_spanish-447526-510	socialista	3.0	[3, 3]
modern_corpus_spanish-214292-735	modern_corpus_spanish-718453-756	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	old_corpus_spanish-49509-770	socialista	4.0	[4, 4]
modern_corpus_spanish-214292-735	old_corpus_spanish-447526-510	socialista	4.0	[4, 4]
modern_corpus_spanish-214292-735	old_corpus_spanish-98251-387	socialista	3.0	[3, 3]
old_corpus_spanish-447526-510	old_corpus_spanish-99883-386	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-99555-369	old_corpus_spanish-98251-387	socialista	3.0	[3, 3]
modern_corpus_spanish-99555-369	old_corpus_spanish-543092-99	socialista	4.0	[4, 4]
old_corpus_spanish-447526-510	old_corpus_spanish-543594-234	socialista	4.0	[4, 4, 4, 3]
old_corpus_spanish-447526-510	old_corpus_spanish-543092-99	socialista	4.0	[4, 4]
old_corpus_spanish-321505-671	old_corpus_spanish-414518-273	socialista	3.0	[3, 3]
modern_corpus_spanish-109114-445	old_corpus_spanish-98931-214	socialista	3.0	[3, 3]
old_corpus_spanish-205990-277	old_corpus_spanish-543594-234	socialista	3.0	[3, 4, 3, 3]
old_corpus_spanish-206003-205	old_corpus_spanish-206003-205	socialista	4.0	[4, 4, 4]
old_corpus_spanish-206003-205	old_corpus_spanish-321505-671	socialista	3.0	[3, 3]
old_corpus_spanish-206003-205	old_corpus_spanish-49509-770	socialista	3.0	[3, 3]
old_corpus_spanish-206003-205	old_corpus_spanish-543594-234	socialista	3.0	[3, 4, 3]
old_corpus_spanish-206003-205	old_corpus_spanish-99883-386	socialista	4.0	[4, 4]
old_corpus_spanish-206176-85	old_corpus_spanish-339657-780	socialista	3.0	[3, 3]
old_corpus_spanish-206176-85	old_corpus_spanish-447526-510	socialista	4.0	[4, 4]
old_corpus_spanish-206176-85	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
old_corpus_spanish-206176-85	old_corpus_spanish-98931-214	socialista	3.0	[3, 3]
modern_corpus_spanish-91493-304	old_corpus_spanish-543594-234	socialista	4.0	[4, 4]
modern_corpus_spanish-91493-304	modern_corpus_spanish-99555-369	socialista	4.0	[4, 4]
modern_corpus_spanish-715197-428	modern_corpus_spanish-91493-304	socialista	4.0	[4, 4]
modern_corpus_spanish-715197-428	old_corpus_spanish-319735-313	socialista	3.0	[3, 3, 2]
modern_corpus_spanish-715197-428	old_corpus_spanish-447526-510	socialista	4.0	[4, 4]
modern_corpus_spanish-715197-428	old_corpus_spanish-543092-99	socialista	4.0	[4, 4]
modern_corpus_spanish-214292-735	old_corpus_spanish-206003-205	socialista	3.0	[3, 3]
modern_corpus_spanish-157768-1527	old_corpus_spanish-543594-234	socialista	3.0	[3, 3, 4]
old_corpus_spanish-447526-510	old_corpus_spanish-49509-770	socialista	3.0	[3, 4, 3]
modern_corpus_spanish-214292-735	modern_corpus_spanish-91493-304	socialista	4.0	[4, 4]
modern_corpus_spanish-441766-213	old_corpus_spanish-686405-968	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-106824-873	old_corpus_spanish-664542-669	solicitud	1.0	[1, 1]
modern_corpus_spanish-106824-873	old_corpus_spanish-423237-132	solicitud	1.0	[1, 1]
old_corpus_spanish-490463-421	old_corpus_spanish-523788-397	solicitud	1.0	[1, 1]
modern_corpus_spanish-197827-729	modern_corpus_spanish-515537-303	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-441766-213	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-664542-669	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-444270-167	old_corpus_spanish-686094-410	solicitud	1.0	[1, 1]
modern_corpus_spanish-444270-167	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	old_corpus_spanish-278310-225	solicitud	1.0	[1, 1, 1, 1]
modern_corpus_spanish-444270-167	old_corpus_spanish-609567-1242	solicitud	4.0	[4, 4, 3]
modern_corpus_spanish-424106-514	old_corpus_spanish-664542-669	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-523788-397	solicitud	1.0	[1, 1]
modern_corpus_spanish-424106-514	old_corpus_spanish-610497-1363	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	old_corpus_spanish-203705-129	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	old_corpus_spanish-112733-393	solicitud	4.0	[4, 4]
modern_corpus_spanish-472217-513	modern_corpus_spanish-89034-130	solicitud	4.0	[4, 4]
modern_corpus_spanish-197827-729	modern_corpus_spanish-475649-334	solicitud	3.0	[4, 3, 3]
old_corpus_spanish-307053-408	old_corpus_spanish-686405-968	solicitud	4.0	[4, 4]
old_corpus_spanish-307053-408	old_corpus_spanish-664542-669	solicitud	4.0	[4, 4]
old_corpus_spanish-523788-397	old_corpus_spanish-664542-669	solicitud	4.0	[4, 4]
old_corpus_spanish-303775-1008	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4]
modern_corpus_spanish-424106-514	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-686094-410	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	old_corpus_spanish-423237-132	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	modern_corpus_spanish-54070-280	solicitud	3.0	[3, 3]
old_corpus_spanish-669865-524	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-446976-365	modern_corpus_spanish-472217-513	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-446976-365	old_corpus_spanish-253704-521	solicitud	1.0	[2, 1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-263131-625	solicitud	2.0	[2, 1, 2]
modern_corpus_spanish-446976-365	old_corpus_spanish-278310-225	solicitud	1.0	[1, 1]
old_corpus_spanish-307053-408	old_corpus_spanish-523788-397	solicitud	4.0	[4, 4]
modern_corpus_spanish-446976-365	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
old_corpus_spanish-307053-408	old_corpus_spanish-609567-1242	solicitud	1.0	[1, 1]
old_corpus_spanish-523788-397	old_corpus_spanish-590268-783	solicitud	1.0	[1, 1]
modern_corpus_spanish-441766-213	modern_corpus_spanish-515537-303	solicitud	4.0	[4, 4]
modern_corpus_spanish-441766-213	old_corpus_spanish-20528-1251	solicitud	1.0	[1, 1]
modern_corpus_spanish-475649-334	old_corpus_spanish-610497-1363	solicitud	1.0	[1, 1]
modern_corpus_spanish-475649-334	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1, 1, 1]
modern_corpus_spanish-197827-729	modern_corpus_spanish-370431-553	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-106824-873	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-197827-729	old_corpus_spanish-664542-669	solicitud	1.0	[1, 1]
old_corpus_spanish-590268-783	old_corpus_spanish-686405-968	solicitud	1.0	[1, 1]
modern_corpus_spanish-446976-365	old_corpus_spanish-490463-421	solicitud	3.0	[3, 3]
modern_corpus_spanish-444270-167	modern_corpus_spanish-475649-334	solicitud	4.0	[4, 4]
modern_corpus_spanish-424106-514	old_corpus_spanish-686405-968	solicitud	1.0	[1, 1]
modern_corpus_spanish-515537-303	old_corpus_spanish-686405-968	solicitud	1.0	[1, 1]
modern_corpus_spanish-515537-303	old_corpus_spanish-590268-783	solicitud	2.0	[3, 2, 2]
modern_corpus_spanish-515537-303	old_corpus_spanish-490463-421	solicitud	4.0	[4, 4]
modern_corpus_spanish-515537-303	old_corpus_spanish-263131-625	solicitud	2.0	[2, 1, 2]
modern_corpus_spanish-106824-873	modern_corpus_spanish-424106-514	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-106824-873	modern_corpus_spanish-197827-729	solicitud	4.0	[4, 4]
modern_corpus_spanish-106824-873	modern_corpus_spanish-150781-653	solicitud	4.0	[4, 4, 3]
modern_corpus_spanish-515537-303	old_corpus_spanish-114165-389	solicitud	4.0	[4, 4, 4, 3]
modern_corpus_spanish-424106-514	modern_corpus_spanish-441766-213	solicitud	4.0	[4, 4]
modern_corpus_spanish-441766-213	old_corpus_spanish-664542-669	solicitud	1.0	[1, 1, 1, 1]
modern_corpus_spanish-475649-334	old_corpus_spanish-253704-521	solicitud	1.0	[2, 1, 1]
modern_corpus_spanish-424106-514	modern_corpus_spanish-444270-167	solicitud	4.0	[4, 4]
modern_corpus_spanish-444270-167	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-424106-514	old_corpus_spanish-307053-408	solicitud	1.0	[1, 1]
modern_corpus_spanish-472217-513	modern_corpus_spanish-729254-571	solicitud	4.0	[4, 4]
modern_corpus_spanish-424106-514	old_corpus_spanish-490463-421	solicitud	3.0	[4, 3, 3]
modern_corpus_spanish-106824-873	old_corpus_spanish-253704-521	solicitud	1.0	[2, 1, 1]
modern_corpus_spanish-475649-334	old_corpus_spanish-609567-1242	solicitud	4.0	[3, 4, 4]
old_corpus_spanish-423237-132	old_corpus_spanish-609567-1242	solicitud	1.0	[1, 1]
modern_corpus_spanish-106824-873	modern_corpus_spanish-769619-463	solicitud	4.0	[4, 4, 3]
old_corpus_spanish-423237-132	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4]
modern_corpus_spanish-475649-334	old_corpus_spanish-590268-783	solicitud	3.0	[3, 3]
modern_corpus_spanish-444270-167	old_corpus_spanish-490463-421	solicitud	4.0	[4, 4]
modern_corpus_spanish-446976-365	old_corpus_spanish-307053-408	solicitud	1.0	[1, 1]
modern_corpus_spanish-475649-334	modern_corpus_spanish-515537-303	solicitud	4.0	[4, 4]
modern_corpus_spanish-197827-729	modern_corpus_spanish-769619-463	solicitud	4.0	[3, 4, 4]
modern_corpus_spanish-197827-729	old_corpus_spanish-307053-408	solicitud	1.0	[1, 1]
modern_corpus_spanish-197827-729	old_corpus_spanish-610497-1363	solicitud	1.0	[1, 1]
modern_corpus_spanish-441766-213	old_corpus_spanish-423237-132	solicitud	1.0	[1, 1, 1, 1]
modern_corpus_spanish-444270-167	old_corpus_spanish-423237-132	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-106824-873	modern_corpus_spanish-729254-571	solicitud	4.0	[4, 4, 4, 3, 3]
modern_corpus_spanish-472217-513	modern_corpus_spanish-769619-463	solicitud	4.0	[4, 4, 4]
old_corpus_spanish-610497-1363	old_corpus_spanish-664542-669	solicitud	4.0	[4, 4, 4]
old_corpus_spanish-610497-1363	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4]
modern_corpus_spanish-441766-213	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-444270-167	old_corpus_spanish-20528-1251	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-729254-571	old_corpus_spanish-278310-225	solicitud	1.0	[1, 1]
old_corpus_spanish-278310-225	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4, 4]
old_corpus_spanish-203705-129	old_corpus_spanish-253704-521	solicitud	4.0	[4, 4]
modern_corpus_spanish-392510-625	old_corpus_spanish-686094-410	solicitud	1.0	[1, 1]
modern_corpus_spanish-392510-625	old_corpus_spanish-590268-783	solicitud	3.0	[3, 3]
modern_corpus_spanish-392510-625	old_corpus_spanish-307053-408	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-392510-625	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-392510-625	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1]
modern_corpus_spanish-392510-625	old_corpus_spanish-114165-389	solicitud	3.0	[3, 3]
modern_corpus_spanish-392510-625	modern_corpus_spanish-769619-463	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-392510-625	modern_corpus_spanish-472217-513	solicitud	4.0	[4, 4, 3]
modern_corpus_spanish-392510-625	modern_corpus_spanish-446976-365	solicitud	4.0	[4, 4]
modern_corpus_spanish-729254-571	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-150781-653	old_corpus_spanish-590268-783	solicitud	3.0	[3, 3]
modern_corpus_spanish-150781-653	old_corpus_spanish-114165-389	solicitud	4.0	[4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-54070-280	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-515537-303	solicitud	4.0	[4, 4]
old_corpus_spanish-203705-129	old_corpus_spanish-278310-225	solicitud	4.0	[4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-472217-513	solicitud	4.0	[4, 4]
old_corpus_spanish-203705-129	old_corpus_spanish-490463-421	solicitud	1.0	[1, 1]
old_corpus_spanish-20528-1251	old_corpus_spanish-278310-225	solicitud	4.0	[3, 4, 4]
modern_corpus_spanish-402462-257	old_corpus_spanish-253704-521	solicitud	1.0	[2, 1, 1, 1]
modern_corpus_spanish-402462-257	modern_corpus_spanish-54070-280	solicitud	4.0	[4, 4]
modern_corpus_spanish-402462-257	modern_corpus_spanish-475649-334	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-402462-257	modern_corpus_spanish-444270-167	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-54070-280	old_corpus_spanish-253704-521	solicitud	1.0	[2, 1, 1, 1, 1]
modern_corpus_spanish-54070-280	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-54070-280	old_corpus_spanish-490463-421	solicitud	3.0	[3, 3]
modern_corpus_spanish-54070-280	old_corpus_spanish-609567-1242	solicitud	4.0	[4, 4]
modern_corpus_spanish-54070-280	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1]
modern_corpus_spanish-54070-280	old_corpus_spanish-686094-410	solicitud	1.0	[1, 1]
old_corpus_spanish-20528-1251	old_corpus_spanish-686094-410	solicitud	4.0	[4, 4]
old_corpus_spanish-20528-1251	old_corpus_spanish-664542-669	solicitud	4.0	[4, 4]
old_corpus_spanish-20528-1251	old_corpus_spanish-610497-1363	solicitud	4.0	[4, 3, 4]
old_corpus_spanish-20528-1251	old_corpus_spanish-590268-783	solicitud	1.0	[1, 1, 1]
old_corpus_spanish-20528-1251	old_corpus_spanish-303775-1008	solicitud	4.0	[4, 4]
old_corpus_spanish-203705-129	old_corpus_spanish-610497-1363	solicitud	4.0	[4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-444270-167	solicitud	4.0	[4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-402462-257	solicitud	4.0	[4, 4]
modern_corpus_spanish-150781-653	modern_corpus_spanish-236606-453	solicitud	4.0	[4, 4, 4]
old_corpus_spanish-278310-225	old_corpus_spanish-686405-968	solicitud	4.0	[4, 4, 4]
modern_corpus_spanish-370431-553	modern_corpus_spanish-444270-167	solicitud	4.0	[4, 4]
modern_corpus_spanish-370431-553	modern_corpus_spanish-441766-213	solicitud	4.0	[4, 4, 4, 3]
modern_corpus_spanish-370431-553	modern_corpus_spanish-392510-625	solicitud	4.0	[4, 4]
modern_corpus_spanish-769619-463	old_corpus_spanish-669865-524	solicitud	1.0	[1, 1, 1]
modern_corpus_spanish-769619-463	old_corpus_spanish-609567-1242	solicitud	4.0	[4, 4]
modern_corpus_spanish-769619-463	old_corpus_spanish-523788-397	solicitud	1.0	[1, 1]
modern_corpus_spanish-769619-463	old_corpus_spanish-263131-625	solicitud	1.0	[2, 1, 1, 1]
modern_corpus_spanish-769619-463	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1]
modern_corpus_spanish-769619-463	old_corpus_spanish-203705-129	solicitud	1.0	[1, 1]
modern_corpus_spanish-729254-571	old_corpus_spanish-203705-129	solicitud	1.0	[1, 1]
modern_corpus_spanish-729254-571	old_corpus_spanish-20528-1251	solicitud	1.0	[1, 1]
modern_corpus_spanish-729254-571	old_corpus_spanish-686405-968	solicitud	1.0	[1, 1, 1, 1]
modern_corpus_spanish-729254-571	old_corpus_spanish-590268-783	solicitud	3.0	[3, 3]
modern_corpus_spanish-729254-571	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-370431-553	modern_corpus_spanish-54070-280	solicitud	4.0	[4, 4, 3]
modern_corpus_spanish-370431-553	old_corpus_spanish-114165-389	solicitud	4.0	[4, 4]
modern_corpus_spanish-370431-553	old_corpus_spanish-253704-521	solicitud	1.0	[1, 1]
modern_corpus_spanish-370431-553	old_corpus_spanish-303775-1008	solicitud	1.0	[1, 1]
modern_corpus_spanish-381898-339	old_corpus_spanish-523788-397	solicitud	1.0	[1, 1]
modern_corpus_spanish-381898-339	modern_corpus_spanish-769619-463	solicitud	4.0	[4, 4, 4, 3, 4]
modern_corpus_spanish-381898-339	modern_corpus_spanish-54070-280	solicitud	4.0	[4, 4]
modern_corpus_spanish-381898-339	modern_corpus_spanish-475649-334	solicitud	4.0	[4, 4, 4, 4]
modern_corpus_spanish-381898-339	modern_corpus_spanish-424106-514	solicitud	4.0	[4, 4, 3]
